pollid,pollname,x,y,changeyear,baseyear,changestatus,state
9f69c325-9a75-4d6e-8561-45321a4146a4,CORNERSTONE BAPTIST CHURCH,-82.234,34.852,2014 - 2016,2016,no_change,SC
9f69c325-9a75-4d6e-8561-45321a4146a4,CORNERSTONE BAPTIST CHURCH,-82.234,34.852,2016 - 2018,2018,no_change,SC
9f69c325-9a75-4d6e-8561-45321a4146a4,CORNERSTONE BAPTIST CHURCH,-82.234,34.852,2018 - 2020,2020,no_change,SC
9f69c325-9a75-4d6e-8561-45321a4146a4,CORNERSTONE BAPTIST CHURCH,-82.234,34.852,2020 - 2022,2022,no_change,SC
9f7a61b2-4574-4513-ac1d-8076f6747a39,BROCKMAN SCHOOL,-80.975,34.026,2012 - 2014,2014,no_change,SC
9f7a61b2-4574-4513-ac1d-8076f6747a39,BROCKMAN SCHOOL,-80.975,34.026,2014 - 2016,2016,no_change,SC
9f7a61b2-4574-4513-ac1d-8076f6747a39,BROCKMAN SCHOOL,-80.975,34.026,2016 - 2018,2018,no_change,SC
9f7a61b2-4574-4513-ac1d-8076f6747a39,BROCKMAN SCHOOL,-80.975,34.026,2018 - 2020,2020,no_change,SC
9f7a61b2-4574-4513-ac1d-8076f6747a39,BROCKMAN SCHOOL,-80.975,34.026,2020 - 2022,2022,no_change,SC
9f7add57-8231-4b4d-989b-04d89b66e01d,CEDAR GROVE BAPTIST CHURCH,-79.048,33.836,2012 - 2014,2014,no_change,SC
9f7add57-8231-4b4d-989b-04d89b66e01d,CEDAR GROVE BAPTIST CHURCH,-79.048,33.836,2014 - 2016,2016,no_change,SC
9f7add57-8231-4b4d-989b-04d89b66e01d,CEDAR GROVE BAPTIST CHURCH,-79.048,33.836,2016 - 2018,2018,no_change,SC
9f7add57-8231-4b4d-989b-04d89b66e01d,CEDAR GROVE BAPTIST CHURCH,-79.048,33.836,2018 - 2020,2020,no_change,SC
9f7add57-8231-4b4d-989b-04d89b66e01d,CEDAR GROVE BAPTIST CHURCH,-79.048,33.836,2020 - 2022,2022,no_change,SC
9f82b5f4-ae74-47c2-b020-d2332d3905f5,OLD MARLBORO SCHOOL,-79.693,34.61,2012 - 2014,2014,no_change,SC
9f82b5f4-ae74-47c2-b020-d2332d3905f5,OLD MARLBORO SCHOOL,-79.693,34.61,2014 - 2016,2016,no_change,SC
9f82b5f4-ae74-47c2-b020-d2332d3905f5,OLD MARLBORO SCHOOL,-79.693,34.61,2016 - 2018,2018,no_change,SC
9f82b5f4-ae74-47c2-b020-d2332d3905f5,OLD MARLBORO SCHOOL,-79.693,34.61,2018 - 2020,2020,no_change,SC
9f82b5f4-ae74-47c2-b020-d2332d3905f5,OLD MARLBORO SCHOOL,-79.693,34.61,2020 - 2022,2022,no_change,SC
9f8a7760-66e1-4aa2-9a84-a75f2da298ff,CLOVER SCHOOL RESOURCE CENTER,-81.221,35.105,2012 - 2014,2014,no_change,SC
9f8a7760-66e1-4aa2-9a84-a75f2da298ff,CLOVER SCHOOL RESOURCE CENTER,-81.221,35.105,2014 - 2016,2016,no_change,SC
9f8a7760-66e1-4aa2-9a84-a75f2da298ff,CLOVER SCHOOL RESOURCE CENTER,-81.221,35.105,2016 - 2018,2018,no_change,SC
9f8a7760-66e1-4aa2-9a84-a75f2da298ff,CLOVER SCHOOL RESOURCE CENTER,-81.221,35.105,2018 - 2020,2020,no_change,SC
9f8a7760-66e1-4aa2-9a84-a75f2da298ff,CLOVER SCHOOL RESOURCE CENTER,-81.221,35.105,2020 - 2022,2022,no_change,SC
9f9077a7-5eee-4cd5-a2c8-eabe5e6bbedf,THE SEABROOK,-80.762,32.15,2012 - 2014,2014,no_change,SC
9f9077a7-5eee-4cd5-a2c8-eabe5e6bbedf,THE SEABROOK,-80.762,32.15,2014 - 2016,2016,no_change,SC
9f9077a7-5eee-4cd5-a2c8-eabe5e6bbedf,THE SEABROOK,-80.762,32.15,2016 - 2018,2018,no_change,SC
9f9077a7-5eee-4cd5-a2c8-eabe5e6bbedf,THE SEABROOK,-80.762,32.15,2018 - 2020,2020,removed,SC
9f9077a7-5eee-4cd5-a2c8-eabe5e6bbedf,THE SEABROOK,-80.762,32.15,2020 - 2022,2022,added,SC
9f9d3071-4b84-4d71-91e3-084dd7a95f41,ANDERSON SPORTS & ENTERTAINMENT CENTER,-82.68,34.538,2020 - 2022,2022,added,SC
9fa9b750-4fe4-4989-8761-8e6aa16d07ba,BUCKSPORT COMMUNITY CENTER,-79.11,33.68,2012 - 2014,2014,no_change,SC
9fa9b750-4fe4-4989-8761-8e6aa16d07ba,BUCKSPORT COMMUNITY CENTER,-79.11,33.68,2014 - 2016,2016,no_change,SC
9fa9b750-4fe4-4989-8761-8e6aa16d07ba,BUCKSPORT COMMUNITY CENTER,-79.11,33.68,2016 - 2018,2018,no_change,SC
9fa9b750-4fe4-4989-8761-8e6aa16d07ba,BUCKSPORT COMMUNITY CENTER,-79.11,33.68,2018 - 2020,2020,no_change,SC
9fa9b750-4fe4-4989-8761-8e6aa16d07ba,BUCKSPORT COMMUNITY CENTER,-79.11,33.68,2020 - 2022,2022,no_change,SC
9fcd8d7e-eeef-4a79-8652-848b80f620a3,HENRY TIMROD ELEMENTARY SCHOOL,-79.706,34.23,2012 - 2014,2014,removed,SC
9fdf5c26-53d1-4c60-a6f2-b4ddab231c76,THE CHILDREN'S SCHOOL AT SYLVIA CIRCLE,-81.025,34.911,2012 - 2014,2014,no_change,SC
9fdf5c26-53d1-4c60-a6f2-b4ddab231c76,THE CHILDREN'S SCHOOL AT SYLVIA CIRCLE,-81.025,34.911,2014 - 2016,2016,no_change,SC
9fdf5c26-53d1-4c60-a6f2-b4ddab231c76,THE CHILDREN'S SCHOOL AT SYLVIA CIRCLE,-81.025,34.911,2016 - 2018,2018,no_change,SC
9fdf5c26-53d1-4c60-a6f2-b4ddab231c76,THE CHILDREN'S SCHOOL AT SYLVIA CIRCLE,-81.025,34.911,2018 - 2020,2020,no_change,SC
9fdf5c26-53d1-4c60-a6f2-b4ddab231c76,THE CHILDREN'S SCHOOL AT SYLVIA CIRCLE,-81.025,34.911,2020 - 2022,2022,removed,SC
a01368a7-4d51-4134-bbff-9207d08c333b,RIDGEWOOD BAPTIST CHURCH,-81.043,34.055,2012 - 2014,2014,no_change,SC
a01368a7-4d51-4134-bbff-9207d08c333b,RIDGEWOOD BAPTIST CHURCH,-81.043,34.055,2014 - 2016,2016,no_change,SC
a01368a7-4d51-4134-bbff-9207d08c333b,RIDGEWOOD BAPTIST CHURCH,-81.043,34.055,2016 - 2018,2018,no_change,SC
a01368a7-4d51-4134-bbff-9207d08c333b,RIDGEWOOD BAPTIST CHURCH,-81.043,34.055,2018 - 2020,2020,no_change,SC
a01368a7-4d51-4134-bbff-9207d08c333b,RIDGEWOOD BAPTIST CHURCH,-81.043,34.055,2020 - 2022,2022,no_change,SC
a053bfbb-00d4-48af-8a63-6826c35e61ec,KEARSE AGRICULTURE BUILDING,-81.041,33.286,2012 - 2014,2014,no_change,SC
a053bfbb-00d4-48af-8a63-6826c35e61ec,KEARSE AGRICULTURE BUILDING,-81.041,33.286,2014 - 2016,2016,no_change,SC
a053bfbb-00d4-48af-8a63-6826c35e61ec,KEARSE AGRICULTURE BUILDING,-81.041,33.286,2016 - 2018,2018,no_change,SC
a053bfbb-00d4-48af-8a63-6826c35e61ec,KEARSE AGRICULTURE BUILDING,-81.041,33.286,2018 - 2020,2020,no_change,SC
a053bfbb-00d4-48af-8a63-6826c35e61ec,KEARSE AGRICULTURE BUILDING,-81.041,33.286,2020 - 2022,2022,no_change,SC
a0574073-6b62-44be-8c49-616d003925a3,JOHNS ISLAND LIBRARY,-80.077,32.722,2020 - 2022,2022,added,SC
a065de9c-c188-4a17-a5fc-a84c1d730b98,FLAT CREEK FIRE DEPT.,-80.529,34.636,2012 - 2014,2014,no_change,SC
a065de9c-c188-4a17-a5fc-a84c1d730b98,FLAT CREEK FIRE DEPT.,-80.529,34.636,2014 - 2016,2016,no_change,SC
a065de9c-c188-4a17-a5fc-a84c1d730b98,FLAT CREEK FIRE DEPT.,-80.529,34.636,2016 - 2018,2018,no_change,SC
a065de9c-c188-4a17-a5fc-a84c1d730b98,FLAT CREEK FIRE DEPT.,-80.529,34.636,2018 - 2020,2020,no_change,SC
a065de9c-c188-4a17-a5fc-a84c1d730b98,FLAT CREEK FIRE DEPT.,-80.529,34.636,2020 - 2022,2022,no_change,SC
a086c288-771e-4a73-a304-4733b4897b93,W. VIEW ELEMENTARY SCHOOL,-82.003,34.927,2012 - 2014,2014,no_change,SC
a086c288-771e-4a73-a304-4733b4897b93,W. VIEW ELEMENTARY SCHOOL,-82.003,34.927,2014 - 2016,2016,no_change,SC
a086c288-771e-4a73-a304-4733b4897b93,W. VIEW ELEMENTARY SCHOOL,-82.003,34.927,2016 - 2018,2018,no_change,SC
a086c288-771e-4a73-a304-4733b4897b93,W. VIEW ELEMENTARY SCHOOL,-82.003,34.927,2018 - 2020,2020,no_change,SC
a086c288-771e-4a73-a304-4733b4897b93,W. VIEW ELEMENTARY SCHOOL,-82.003,34.927,2020 - 2022,2022,no_change,SC
a0935bef-987f-48c5-b893-5d7ce450a0db,A.C. FLORA HIGH SCHOOL (TEMP),-80.982,34.019,2020 - 2022,2022,added,SC
a0a24322-5d7f-481f-9786-d9863e0edb81,RIDGE ROAD COMMUNITY CENTER,-81.486,33.997,2012 - 2014,2014,no_change,SC
a0a24322-5d7f-481f-9786-d9863e0edb81,RIDGE ROAD COMMUNITY CENTER,-81.486,33.997,2014 - 2016,2016,no_change,SC
a0a24322-5d7f-481f-9786-d9863e0edb81,RIDGE ROAD COMMUNITY CENTER,-81.486,33.997,2016 - 2018,2018,no_change,SC
a0a24322-5d7f-481f-9786-d9863e0edb81,RIDGE ROAD COMMUNITY CENTER,-81.486,33.997,2018 - 2020,2020,no_change,SC
a0a24322-5d7f-481f-9786-d9863e0edb81,RIDGE ROAD COMMUNITY CENTER,-81.486,33.997,2020 - 2022,2022,no_change,SC
a0a6a810-38cf-4b57-9225-91adac691301,CHAPEL BY THE SEA BAPTIST CHURCH,-78.646,33.84,2012 - 2014,2014,added,SC
a0a6a810-38cf-4b57-9225-91adac691301,CHAPEL BY THE SEA BAPTIST CHURCH,-78.646,33.84,2014 - 2016,2016,no_change,SC
a0a6a810-38cf-4b57-9225-91adac691301,CHAPEL BY THE SEA BAPTIST CHURCH,-78.646,33.84,2016 - 2018,2018,no_change,SC
a0a6a810-38cf-4b57-9225-91adac691301,CHAPEL BY THE SEA BAPTIST CHURCH,-78.646,33.84,2018 - 2020,2020,no_change,SC
a0a6a810-38cf-4b57-9225-91adac691301,CHAPEL BY THE SEA BAPTIST CHURCH,-78.646,33.84,2020 - 2022,2022,no_change,SC
a0b070bd-c15e-4f0a-8a0e-4e755f92289e,ST. JOHNS UNITED METH CHURCH,-80.083,34.254,2012 - 2014,2014,no_change,SC
a0b070bd-c15e-4f0a-8a0e-4e755f92289e,ST. JOHNS UNITED METH CHURCH,-80.083,34.254,2014 - 2016,2016,no_change,SC
a0b070bd-c15e-4f0a-8a0e-4e755f92289e,ST. JOHNS UNITED METH CHURCH,-80.083,34.254,2016 - 2018,2018,no_change,SC
a0b070bd-c15e-4f0a-8a0e-4e755f92289e,ST. JOHNS UNITED METH CHURCH,-80.083,34.254,2018 - 2020,2020,no_change,SC
a0b070bd-c15e-4f0a-8a0e-4e755f92289e,ST. JOHNS UNITED METH CHURCH,-80.083,34.254,2020 - 2022,2022,no_change,SC
a0c4c8a8-31a1-4547-addb-8b482800f364,NINETY SIX DEPOT,-82.024,34.175,2012 - 2014,2014,no_change,SC
a0c4c8a8-31a1-4547-addb-8b482800f364,NINETY SIX DEPOT,-82.024,34.175,2014 - 2016,2016,no_change,SC
a0c4c8a8-31a1-4547-addb-8b482800f364,NINETY SIX DEPOT,-82.024,34.175,2016 - 2018,2018,no_change,SC
a0c4c8a8-31a1-4547-addb-8b482800f364,NINETY SIX DEPOT,-82.024,34.175,2018 - 2020,2020,no_change,SC
a0c4c8a8-31a1-4547-addb-8b482800f364,NINETY SIX DEPOT,-82.024,34.175,2020 - 2022,2022,removed,SC
a0f13cf6-6d5e-4f23-90f8-14accea93c23,BETHLEHEM BAPTIST CHURCH,-80.542,32.962,2012 - 2014,2014,no_change,SC
a0f13cf6-6d5e-4f23-90f8-14accea93c23,BETHLEHEM BAPTIST CHURCH,-80.542,32.962,2014 - 2016,2016,no_change,SC
a0f13cf6-6d5e-4f23-90f8-14accea93c23,BETHLEHEM BAPTIST CHURCH,-80.542,32.962,2016 - 2018,2018,no_change,SC
a0f13cf6-6d5e-4f23-90f8-14accea93c23,BETHLEHEM BAPTIST CHURCH,-80.542,32.962,2018 - 2020,2020,no_change,SC
a0f13cf6-6d5e-4f23-90f8-14accea93c23,BETHLEHEM BAPTIST CHURCH,-80.542,32.962,2020 - 2022,2022,no_change,SC
a0f3fed6-e6a4-4c64-af8c-3ad33bdf9775,SCHH LAKEHOUSE,-80.956,32.31,2012 - 2014,2014,added,SC
a0f3fed6-e6a4-4c64-af8c-3ad33bdf9775,SCHH LAKEHOUSE,-80.956,32.31,2014 - 2016,2016,no_change,SC
a0f3fed6-e6a4-4c64-af8c-3ad33bdf9775,SCHH LAKEHOUSE,-80.956,32.31,2016 - 2018,2018,no_change,SC
a0f3fed6-e6a4-4c64-af8c-3ad33bdf9775,SCHH LAKEHOUSE,-80.956,32.31,2018 - 2020,2020,no_change,SC
a0f3fed6-e6a4-4c64-af8c-3ad33bdf9775,SCHH LAKEHOUSE,-80.956,32.31,2020 - 2022,2022,no_change,SC
a0f52896-84b5-4a78-aa9a-57897ea8a9c6,GEORGETOWN EMS/FIRE STATION 5,-79.449,33.378,2012 - 2014,2014,no_change,SC
a0f52896-84b5-4a78-aa9a-57897ea8a9c6,GEORGETOWN EMS/FIRE STATION 5,-79.449,33.378,2014 - 2016,2016,no_change,SC
a0f52896-84b5-4a78-aa9a-57897ea8a9c6,GEORGETOWN EMS/FIRE STATION 5,-79.449,33.378,2016 - 2018,2018,no_change,SC
a0f52896-84b5-4a78-aa9a-57897ea8a9c6,GEORGETOWN EMS/FIRE STATION 5,-79.449,33.378,2018 - 2020,2020,no_change,SC
a0f52896-84b5-4a78-aa9a-57897ea8a9c6,GEORGETOWN EMS/FIRE STATION 5,-79.449,33.378,2020 - 2022,2022,no_change,SC
a0fb8d8e-4dc2-4215-ace0-3f2d60d0788c,JOHN P THOMAS ELEMENTARY,-81.018,34.063,2012 - 2014,2014,no_change,SC
a0fb8d8e-4dc2-4215-ace0-3f2d60d0788c,JOHN P THOMAS ELEMENTARY,-81.018,34.063,2014 - 2016,2016,no_change,SC
a0fb8d8e-4dc2-4215-ace0-3f2d60d0788c,JOHN P THOMAS ELEMENTARY,-81.018,34.063,2016 - 2018,2018,no_change,SC
a0fb8d8e-4dc2-4215-ace0-3f2d60d0788c,JOHN P THOMAS ELEMENTARY,-81.018,34.063,2018 - 2020,2020,no_change,SC
a0fb8d8e-4dc2-4215-ace0-3f2d60d0788c,JOHN P THOMAS ELEMENTARY,-81.018,34.063,2020 - 2022,2022,no_change,SC
a1761afa-416e-4390-ae80-65cc42ba3f3b,WANDO HIGH SCHOOL,-79.759,32.885,2012 - 2014,2014,no_change,SC
a1761afa-416e-4390-ae80-65cc42ba3f3b,WANDO HIGH SCHOOL,-79.759,32.885,2014 - 2016,2016,no_change,SC
a1761afa-416e-4390-ae80-65cc42ba3f3b,WANDO HIGH SCHOOL,-79.759,32.885,2016 - 2018,2018,removed,SC
a179d19b-b2f7-4916-9661-847a11c9e4b0,SOUTHSIDE BAPTIST CHURCH,-81.663,35.063,2014 - 2016,2016,added,SC
a179d19b-b2f7-4916-9661-847a11c9e4b0,SOUTHSIDE BAPTIST CHURCH,-81.663,35.063,2016 - 2018,2018,no_change,SC
a179d19b-b2f7-4916-9661-847a11c9e4b0,SOUTHSIDE BAPTIST CHURCH,-81.663,35.063,2018 - 2020,2020,no_change,SC
a179d19b-b2f7-4916-9661-847a11c9e4b0,SOUTHSIDE BAPTIST CHURCH,-81.663,35.063,2020 - 2022,2022,no_change,SC
a1be0f93-2695-42cd-8f7f-94142942b2b2,HAMPTON PARK BAPTIST CHURCH,-82.395,34.898,2012 - 2014,2014,added,SC
a1be0f93-2695-42cd-8f7f-94142942b2b2,HAMPTON PARK BAPTIST CHURCH,-82.395,34.898,2014 - 2016,2016,no_change,SC
a1be0f93-2695-42cd-8f7f-94142942b2b2,HAMPTON PARK BAPTIST CHURCH,-82.395,34.898,2016 - 2018,2018,no_change,SC
a1be0f93-2695-42cd-8f7f-94142942b2b2,HAMPTON PARK BAPTIST CHURCH,-82.395,34.898,2018 - 2020,2020,no_change,SC
a1be0f93-2695-42cd-8f7f-94142942b2b2,HAMPTON PARK BAPTIST CHURCH,-82.395,34.898,2020 - 2022,2022,no_change,SC
a1c37526-2bc3-4c2d-9b09-d5050770c643,HOLY TRINITY LUTHERAN CHURCH,-81.97,33.502,2012 - 2014,2014,no_change,SC
a1c37526-2bc3-4c2d-9b09-d5050770c643,HOLY TRINITY LUTHERAN CHURCH,-81.97,33.502,2014 - 2016,2016,no_change,SC
a1c37526-2bc3-4c2d-9b09-d5050770c643,HOLY TRINITY LUTHERAN CHURCH,-81.97,33.502,2016 - 2018,2018,no_change,SC
a1c37526-2bc3-4c2d-9b09-d5050770c643,HOLY TRINITY LUTHERAN CHURCH,-81.97,33.502,2018 - 2020,2020,no_change,SC
a1c37526-2bc3-4c2d-9b09-d5050770c643,HOLY TRINITY LUTHERAN CHURCH,-81.97,33.502,2020 - 2022,2022,no_change,SC
a1e8b38b-331f-41b8-8176-1bba13d717fc,DOCTORS CREEK BAPTIST CHURCH,-80.733,32.938,2012 - 2014,2014,no_change,SC
a1e8b38b-331f-41b8-8176-1bba13d717fc,DOCTORS CREEK BAPTIST CHURCH,-80.733,32.938,2014 - 2016,2016,no_change,SC
a1e8b38b-331f-41b8-8176-1bba13d717fc,DOCTORS CREEK BAPTIST CHURCH,-80.733,32.938,2016 - 2018,2018,no_change,SC
a1e8b38b-331f-41b8-8176-1bba13d717fc,DOCTORS CREEK BAPTIST CHURCH,-80.733,32.938,2018 - 2020,2020,no_change,SC
a1e8b38b-331f-41b8-8176-1bba13d717fc,DOCTORS CREEK BAPTIST CHURCH,-80.733,32.938,2020 - 2022,2022,no_change,SC
a2271a64-c12c-4128-bcfc-d2e1d5bbb878,SWOFFORD VOCATIONAL SCHOOL,-82.022,35.123,2012 - 2014,2014,no_change,SC
a2271a64-c12c-4128-bcfc-d2e1d5bbb878,SWOFFORD VOCATIONAL SCHOOL,-82.022,35.123,2014 - 2016,2016,no_change,SC
a2271a64-c12c-4128-bcfc-d2e1d5bbb878,SWOFFORD VOCATIONAL SCHOOL,-82.022,35.123,2016 - 2018,2018,no_change,SC
a2271a64-c12c-4128-bcfc-d2e1d5bbb878,SWOFFORD VOCATIONAL SCHOOL,-82.022,35.123,2018 - 2020,2020,no_change,SC
a2271a64-c12c-4128-bcfc-d2e1d5bbb878,SWOFFORD VOCATIONAL SCHOOL,-82.022,35.123,2020 - 2022,2022,no_change,SC
a2354f77-0265-45e1-891f-6e4bfd957816,CALUMET BAPTIST CHURCH,-82.7,34.779,2012 - 2014,2014,added,SC
a2354f77-0265-45e1-891f-6e4bfd957816,CALUMET BAPTIST CHURCH,-82.7,34.779,2014 - 2016,2016,no_change,SC
a2354f77-0265-45e1-891f-6e4bfd957816,CALUMET BAPTIST CHURCH,-82.7,34.779,2016 - 2018,2018,no_change,SC
a2354f77-0265-45e1-891f-6e4bfd957816,CALUMET BAPTIST CHURCH,-82.7,34.779,2018 - 2020,2020,no_change,SC
a2354f77-0265-45e1-891f-6e4bfd957816,CALUMET BAPTIST CHURCH (WEST LIBERTY),-82.7,34.779,2020 - 2022,2022,no_change,SC
a25cc38b-836b-48c4-9810-3e6f92b88902,MONTESSORI COMMUNITY SCHOOL,-80.058,32.836,2012 - 2014,2014,added,SC
a25cc38b-836b-48c4-9810-3e6f92b88902,MONTESSORI COMMUNITY SCHOOL,-80.058,32.836,2014 - 2016,2016,no_change,SC
a25cc38b-836b-48c4-9810-3e6f92b88902,MONTESSORI COMMUNITY SCHOOL,-80.058,32.836,2016 - 2018,2018,no_change,SC
a25cc38b-836b-48c4-9810-3e6f92b88902,MONTESSORI COMMUNITY SCHOOL,-80.058,32.836,2018 - 2020,2020,no_change,SC
a25cc38b-836b-48c4-9810-3e6f92b88902,MONTESSORI COMMUNITY SCHOOL,-80.058,32.836,2020 - 2022,2022,no_change,SC
a2730e5b-472b-468e-b2f7-f1455b6e5bf1,NURSERY RD ELEMENTARY SCHOOL,-81.19,34.062,2012 - 2014,2014,no_change,SC
a2730e5b-472b-468e-b2f7-f1455b6e5bf1,NURSERY RD ELEMENTARY SCHOOL,-81.19,34.062,2014 - 2016,2016,no_change,SC
a2730e5b-472b-468e-b2f7-f1455b6e5bf1,NURSERY RD ELEMENTARY SCHOOL,-81.19,34.062,2016 - 2018,2018,no_change,SC
a2730e5b-472b-468e-b2f7-f1455b6e5bf1,NURSERY RD ELEMENTARY SCHOOL,-81.19,34.062,2018 - 2020,2020,no_change,SC
a2730e5b-472b-468e-b2f7-f1455b6e5bf1,NURSERY RD ELEMENTARY SCHOOL,-81.19,34.062,2020 - 2022,2022,no_change,SC
a27a9dea-532c-4596-b3f8-b8b2c370c7c6,PARENTSMART,-81.022,34.921,2012 - 2014,2014,no_change,SC
a27a9dea-532c-4596-b3f8-b8b2c370c7c6,PARENTSMART,-81.022,34.921,2014 - 2016,2016,no_change,SC
a27a9dea-532c-4596-b3f8-b8b2c370c7c6,PARENTSMART,-81.022,34.921,2016 - 2018,2018,removed,SC
a2942fd4-354d-4d14-99fe-7a287a3df5f4,COKESBURY COLLEGE,-82.217,34.286,2012 - 2014,2014,no_change,SC
a2942fd4-354d-4d14-99fe-7a287a3df5f4,COKESBURY COLLEGE,-82.217,34.286,2014 - 2016,2016,no_change,SC
a2942fd4-354d-4d14-99fe-7a287a3df5f4,COKESBURY COLLEGE,-82.217,34.286,2016 - 2018,2018,no_change,SC
a2942fd4-354d-4d14-99fe-7a287a3df5f4,COKESBURY COLLEGE,-82.217,34.286,2018 - 2020,2020,no_change,SC
a2942fd4-354d-4d14-99fe-7a287a3df5f4,COKESBURY COLLEGE,-82.217,34.286,2020 - 2022,2022,no_change,SC
a2af67e9-7adf-46f9-b9d7-36e1fef3b7a0,FIRE STATION,-83.05,34.55,2012 - 2014,2014,no_change,SC
a2af67e9-7adf-46f9-b9d7-36e1fef3b7a0,FIRE STATION,-83.05,34.55,2014 - 2016,2016,no_change,SC
a2af67e9-7adf-46f9-b9d7-36e1fef3b7a0,FIRE STATION,-83.05,34.55,2016 - 2018,2018,no_change,SC
a2af67e9-7adf-46f9-b9d7-36e1fef3b7a0,FIRE STATION,-83.05,34.55,2018 - 2020,2020,no_change,SC
a2af67e9-7adf-46f9-b9d7-36e1fef3b7a0,FIRE STATION,-83.05,34.55,2020 - 2022,2022,no_change,SC
a2ce6db3-a245-4044-aedc-c53cd6f4aa4c,FORT MILL SCHOOL DISTRICT OFFICE,-80.949,35.05,2012 - 2014,2014,no_change,SC
a2ce6db3-a245-4044-aedc-c53cd6f4aa4c,FORT MILL SCHOOL DISTRICT OFFICE,-80.949,35.05,2014 - 2016,2016,no_change,SC
a2ce6db3-a245-4044-aedc-c53cd6f4aa4c,FORT MILL SCHOOL DISTRICT OFFICE,-80.949,35.05,2016 - 2018,2018,no_change,SC
a2ce6db3-a245-4044-aedc-c53cd6f4aa4c,FORT MILL SCHOOL DISTRICT OFFICE,-80.949,35.05,2018 - 2020,2020,no_change,SC
a2ce6db3-a245-4044-aedc-c53cd6f4aa4c,FORT MILL SCHOOL DISTRICT OFFICE,-80.949,35.05,2020 - 2022,2022,no_change,SC
a2f473a1-88ca-40a6-bf6a-a8ca1d037870,PLEASANT HILL BAPTIST CHURCH,-78.853,33.905,2012 - 2014,2014,no_change,SC
a2f473a1-88ca-40a6-bf6a-a8ca1d037870,PLEASANT HILL BAPTIST CHURCH,-78.853,33.905,2014 - 2016,2016,no_change,SC
a2f473a1-88ca-40a6-bf6a-a8ca1d037870,PLEASANT HILL BAPTIST CHURCH,-78.853,33.905,2016 - 2018,2018,no_change,SC
a2f473a1-88ca-40a6-bf6a-a8ca1d037870,PLEASANT HILL BAPTIST CHURCH,-78.853,33.905,2018 - 2020,2020,no_change,SC
a2f473a1-88ca-40a6-bf6a-a8ca1d037870,PLEASANT HILL BAPTIST CHURCH,-78.853,33.905,2020 - 2022,2022,no_change,SC
a2fda824-e60e-42dc-904c-db43d643eb04,TRAVELERS REST BAPTIST CHURCH,-82.055,34.912,2012 - 2014,2014,no_change,SC
a2fda824-e60e-42dc-904c-db43d643eb04,TRAVELERS REST BAPTIST CHURCH,-82.055,34.912,2014 - 2016,2016,no_change,SC
a2fda824-e60e-42dc-904c-db43d643eb04,TRAVELERS REST BAPTIST CHURCH,-82.055,34.912,2016 - 2018,2018,no_change,SC
a2fda824-e60e-42dc-904c-db43d643eb04,TRAVELERS REST BAPTIST CHURCH,-82.055,34.912,2018 - 2020,2020,no_change,SC
a2fda824-e60e-42dc-904c-db43d643eb04,TRAVELERS REST BAPTIST CHURCH,-82.055,34.912,2020 - 2022,2022,no_change,SC
a32dfb85-8887-43de-902a-ac48a9fbd994,BLUFFTON HIGH SCHOOL GYMNASIUM,-80.899,32.253,2018 - 2020,2020,added,SC
a32dfb85-8887-43de-902a-ac48a9fbd994,BLUFFTON HIGH SCHOOL GYMNASIUM,-80.899,32.253,2020 - 2022,2022,removed,SC
a3442424-8302-480a-9d63-610cb0cb0685,AMERICAN LEGION,-82.301,33.915,2012 - 2014,2014,no_change,SC
a3442424-8302-480a-9d63-610cb0cb0685,AMERICAN LEGION,-82.301,33.915,2014 - 2016,2016,no_change,SC
a3442424-8302-480a-9d63-610cb0cb0685,AMERICAN LEGION,-82.301,33.915,2016 - 2018,2018,no_change,SC
a3442424-8302-480a-9d63-610cb0cb0685,AMERICAN LEGION,-82.301,33.915,2018 - 2020,2020,removed,SC
a37733f4-a80f-4eda-8176-fc467e0ab7df,TILLY SWAMP BAPTIST CHURCH,-78.885,33.834,2012 - 2014,2014,no_change,SC
a37733f4-a80f-4eda-8176-fc467e0ab7df,TILLY SWAMP BAPTIST CHURCH,-78.885,33.834,2014 - 2016,2016,no_change,SC
a37733f4-a80f-4eda-8176-fc467e0ab7df,TILLY SWAMP BAPTIST CHURCH,-78.885,33.834,2016 - 2018,2018,no_change,SC
a37733f4-a80f-4eda-8176-fc467e0ab7df,TILLY SWAMP BAPTIST CHURCH,-78.885,33.834,2018 - 2020,2020,no_change,SC
a37733f4-a80f-4eda-8176-fc467e0ab7df,TILLY SWAMP BAPTIST CHURCH,-78.885,33.834,2020 - 2022,2022,no_change,SC
a393daa0-9345-4642-9203-c3ff95cf15dc,GREENWOOD COUNTY LIBRARY,-82.16,34.187,2020 - 2022,2022,added,SC
a3a3b207-b703-4edf-b8f1-146d741f7c27,FIRST WASHINGTON BAPTIST CHURCH,-80.76,34.729,2020 - 2022,2022,added,SC
a3b28369-346e-45f4-b800-22f345749d0f,FIRST PRESBYTERIAN CHURCH,-80.776,34.728,2012 - 2014,2014,no_change,SC
a3b28369-346e-45f4-b800-22f345749d0f,FIRST PRESBYTERIAN CHURCH,-80.776,34.728,2014 - 2016,2016,no_change,SC
a3b28369-346e-45f4-b800-22f345749d0f,FIRST PRESBYTERIAN CHURCH,-80.776,34.728,2016 - 2018,2018,no_change,SC
a3b28369-346e-45f4-b800-22f345749d0f,FIRST PRESBYTERIAN CHURCH,-80.776,34.728,2018 - 2020,2020,no_change,SC
