pollid,pollname,x,y,stfp,cntyfp,tractfp,state
263c0e91-57b2-4f65-9f84-6dfb2579c93e,"Census Tract 9501.01, Franklin County, Mississippi",-90.894,31.472,28,37,28037950101,MS
263c0e91-57b2-4f65-9f84-6dfb2579c93e,"Census Tract 9501, Franklin County, Mississippi",-90.894,31.472,28,37,28037950100,MS
26415cb3-651b-4c83-ad80-31125b1db787,"Census Tract 9503, Clay County, Mississippi",-88.654,33.604,28,25,28025950300,MS
2678e8a5-25d0-49f6-b4ab-793110f2c925,"Census Tract 204.02, Lamar County, Mississippi",-89.469,31.174,28,73,28073020402,MS
2678e8a5-25d0-49f6-b4ab-793110f2c925,"Census Tract 204, Lamar County, Mississippi",-89.469,31.174,28,73,28073020400,MS
269acef4-9094-40aa-8b4c-6ae2861d5f37,"Census Tract 9501, Union County, Mississippi",-88.842,34.558,28,145,28145950100,MS
26b1d721-c992-4bce-8d13-2afd422a6f7a,"Census Tract 38, Harrison County, Mississippi",-89.11,30.362,28,47,28047003800,MS
26c97802-8726-4fb1-9b2b-c7b90dd0e2bd,"Census Tract 9.01, Lowndes County, Mississippi",-88.434,33.527,28,87,28087000901,MS
26c97802-8726-4fb1-9b2b-c7b90dd0e2bd,"Census Tract 9, Lowndes County, Mississippi",-88.434,33.527,28,87,28087000900,MS
26d229a7-8c78-42d0-bbea-5494527bc0c8,"Census Tract 9503, Prentiss County, Mississippi",-88.577,34.657,28,117,28117950300,MS
26ddd4b6-2f9a-4f82-b7c6-ce032d9db3a7,"Census Tract 9505.02, Monroe County, Mississippi",-88.309,33.887,28,95,28095950502,MS
26e7c961-7368-4ea7-b13b-e8c47693c2a8,"Census Tract 9501.01, Pontotoc County, Mississippi",-88.84,34.359,28,115,28115950101,MS
27033cf6-019e-4fec-af38-4561a1dd2d7b,"Census Tract 304.01, Madison County, Mississippi",-90.08,32.594,28,89,28089030401,MS
27033cf6-019e-4fec-af38-4561a1dd2d7b,"Census Tract 304, Madison County, Mississippi",-90.08,32.594,28,89,28089030400,MS
27196fee-0022-4177-afa3-f8744ff3a339,"Census Tract 9501, Holmes County, Mississippi",-89.78,33.2,28,51,28051950100,MS
271c1e2d-ccf9-4785-91be-8c6dfa5cd233,"Census Tract 9504.01, Tippah County, Mississippi",-88.81,34.65,28,139,28139950401,MS
272bfa89-9864-447e-902f-fa20f23d9951,"Census Tract 9505.02, Panola County, Mississippi",-89.928,34.224,28,107,28107950502,MS
2747b9bc-c094-491c-b516-2d4f573a8d9c,"Census Tract 115, Hinds County, Mississippi",-90.208,32.299,28,49,28049011500,MS
27522e72-7439-4b9c-bc7a-d7e6f1fc3019,"Census Tract 210.02, Rankin County, Mississippi",-90.119,32.156,28,121,28121021002,MS
27522e72-7439-4b9c-bc7a-d7e6f1fc3019,"Census Tract 210.04, Rankin County, Mississippi",-90.119,32.156,28,121,28121021004,MS
27735f4a-d001-42d5-b00b-9dd722d93f8b,"Census Tract 105.01, Hinds County, Mississippi",-90.334,32.357,28,49,28049010501,MS
27735f4a-d001-42d5-b00b-9dd722d93f8b,"Census Tract 105, Hinds County, Mississippi",-90.334,32.357,28,49,28049010500,MS
278a69ec-bb17-45b7-a804-328d9021df7f,"Census Tract 9505, Simpson County, Mississippi",-89.732,31.874,28,127,28127950500,MS
27902318-4024-4583-ac0c-b49e28b670ab,"Census Tract 303.02, Hancock County, Mississippi",-89.392,30.313,28,45,28045030302,MS
27902318-4024-4583-ac0c-b49e28b670ab,"Census Tract 303, Hancock County, Mississippi",-89.392,30.313,28,45,28045030300,MS
27960e16-ba2b-495d-9dbd-8b5e1ca70092,"Census Tract 210.03, Rankin County, Mississippi",-90.191,32.087,28,121,28121021003,MS
279b5507-5d2f-4377-becb-e42fad082f30,"Census Tract 9501, Carroll County, Mississippi",-89.919,33.508,28,15,28015950100,MS
27bd9f7e-e451-439e-bc88-1ef527a8e711,"Census Tract 9507, Alcorn County, Mississippi",-88.528,34.765,28,3,28003950700,MS
27bda0ad-3085-4dd1-a773-ac9b138aadcf,"Census Tract 9503, Covington County, Mississippi",-89.658,31.76,28,31,28031950300,MS
27c20735-01e4-43ad-b8be-98970663f151,"Census Tract 9501.02, Jefferson Davis County, Mississippi",-89.893,31.588,28,65,28065950102,MS
27c20735-01e4-43ad-b8be-98970663f151,"Census Tract 9501, Jefferson Davis County, Mississippi",-89.893,31.588,28,65,28065950100,MS
27dd5058-8022-4a59-a686-c838a45490e1,"Census Tract 12, Hinds County, Mississippi",-90.192,32.341,28,49,28049001200,MS
28193a5b-ef97-4c3e-9903-e558cb2f5e73,"Census Tract 9505, Lincoln County, Mississippi",-90.435,31.605,28,85,28085950500,MS
2835445c-5189-4280-99e3-9dcccd114e85,"Census Tract 9503, Quitman County, Mississippi",-90.285,34.203,28,119,28119950300,MS
286379d7-d932-4d22-8cf2-a6e56017568a,"Census Tract 9505, Yazoo County, Mississippi",-90.413,32.851,28,163,28163950500,MS
28895ef1-3ed9-454e-aaa3-dd3219015bab,"Census Tract 9502.02, Grenada County, Mississippi",-89.975,33.761,28,43,28043950202,MS
28895ef1-3ed9-454e-aaa3-dd3219015bab,"Census Tract 9502, Grenada County, Mississippi",-89.975,33.761,28,43,28043950200,MS
288bd133-3b42-4df9-a1f4-c1b6e2e99d99,"Census Tract 9504, Pike County, Mississippi",-90.465,31.253,28,113,28113950400,MS
288c8e08-0920-40fc-aeb7-04cd3c72d1b1,"Census Tract 9504, Pike County, Mississippi",-90.483,31.26,28,113,28113950400,MS
288fee20-87da-4659-bdda-491d928c8361,"Census Tract 709, DeSoto County, Mississippi",-89.76,34.792,28,33,28033070900,MS
28a3b823-1e84-493e-8b64-54d2aafdd230,"Census Tract 504, Newton County, Mississippi",-89.137,32.315,28,101,28101050400,MS
28b0c088-4158-40b3-84c3-65ef2c51fc52,"Census Tract 9502, Copiah County, Mississippi",-90.222,31.924,28,29,28029950200,MS
28b662cc-0088-4359-ace1-f557e1357c0a,"Census Tract 9501, Amite County, Mississippi",-90.681,31.144,28,5,28005950100,MS
28c68313-28ff-4e6a-8648-ed34c3bab9f6,"Census Tract 9501.02, Jefferson County, Mississippi",-91.189,31.67,28,63,28063950102,MS
28c68313-28ff-4e6a-8648-ed34c3bab9f6,"Census Tract 9501, Jefferson County, Mississippi",-91.189,31.67,28,63,28063950100,MS
28c7f84c-a089-46d0-a188-b336b51ea070,"Census Tract 9505, Oktibbeha County, Mississippi",-88.832,33.462,28,105,28105950500,MS
28d907fd-3c1b-4b0c-baf1-eefef8013d0c,"Census Tract 209.02, Rankin County, Mississippi",-89.738,32.107,28,121,28121020902,MS
28d907fd-3c1b-4b0c-baf1-eefef8013d0c,"Census Tract 209, Rankin County, Mississippi",-89.738,32.107,28,121,28121020900,MS
28fe3a7b-6ebf-423d-a2fa-e864ffb5c5af,"Census Tract 9505, Marion County, Mississippi",-89.695,31.134,28,91,28091950500,MS
2901199e-0a39-4e99-8106-b9460ecc60ab,"Census Tract 402.01, Jackson County, Mississippi",-88.76,30.706,28,59,28059040201,MS
2901199e-0a39-4e99-8106-b9460ecc60ab,"Census Tract 402.06, Jackson County, Mississippi",-88.76,30.706,28,59,28059040206,MS
29163bd1-6cdc-4cb3-bd22-1e47b22f235a,"Census Tract 9505, Grenada County, Mississippi",-89.808,33.766,28,43,28043950500,MS
29470f4e-02d4-4d5d-b395-3a2925c2cd53,"Census Tract 9502.02, Lincoln County, Mississippi",-90.54,31.539,28,85,28085950202,MS
29470f4e-02d4-4d5d-b395-3a2925c2cd53,"Census Tract 9502, Lincoln County, Mississippi",-90.54,31.539,28,85,28085950200,MS
294733c1-94bc-4830-a20e-4b0a1b8f5d32,"Census Tract 9502, Walthall County, Mississippi",-90.14,31.116,28,147,28147950200,MS
2954da97-bc93-434d-b0a0-83107c0195ad,"Census Tract 9504, Winston County, Mississippi",-89.046,33.115,28,159,28159950400,MS
295ab1ae-1a5f-4f31-9671-f9c3569b5516,"Census Tract 9509.02, Warren County, Mississippi",-90.74,32.352,28,149,28149950902,MS
297d27d6-88f5-4389-b3fc-0e17d8fed1e2,"Census Tract 9501.01, Walthall County, Mississippi",-90.118,31.23,28,147,28147950101,MS
297d27d6-88f5-4389-b3fc-0e17d8fed1e2,"Census Tract 9501, Walthall County, Mississippi",-90.118,31.23,28,147,28147950100,MS
298c8542-863e-4609-be84-8161b9f4b377,"Census Tract 9602, Lawrence County, Mississippi",-90.122,31.561,28,77,28077960200,MS
299cbfde-baa8-43ab-871a-d8997a7895d2,"Census Tract 9, Adams County, Mississippi",-91.403,31.522,28,1,28001000900,MS
29cafc71-b968-4168-84c6-64ac06c26ee4,"Census Tract 9505.02, Lee County, Mississippi",-88.681,34.267,28,81,28081950502,MS
29cafc71-b968-4168-84c6-64ac06c26ee4,"Census Tract 9505, Lee County, Mississippi",-88.681,34.267,28,81,28081950500,MS
29e5a262-b4a9-45a5-a3c5-eecf54f3cd2b,"Census Tract 9502, Humphreys County, Mississippi",-90.572,33.048,28,53,28053950200,MS
2a09bd8b-07fe-4be9-9c5a-1013299a07b3,"Census Tract 9503.02, Tishomingo County, Mississippi",-88.316,34.835,28,141,28141950302,MS
2a09bd8b-07fe-4be9-9c5a-1013299a07b3,"Census Tract 9503, Tishomingo County, Mississippi",-88.316,34.835,28,141,28141950300,MS
2a147e91-8c6d-4184-a9f9-b15e71b59845,"Census Tract 9510, Jones County, Mississippi",-89.204,31.599,28,67,28067951000,MS
2a18efa7-af3f-4825-92bf-1c0a1a1c8ce0,"Census Tract 10, Hinds County, Mississippi",-90.211,32.335,28,49,28049001000,MS
2a308cc2-dd49-4fad-9cf4-676c7a403347,"Census Tract 9505.02, Lee County, Mississippi",-88.726,34.274,28,81,28081950502,MS
2a308cc2-dd49-4fad-9cf4-676c7a403347,"Census Tract 9505, Lee County, Mississippi",-88.726,34.274,28,81,28081950500,MS
2a3b4143-11cc-4373-8355-53b32a20d5a6,"Census Tract 9501, Noxubee County, Mississippi",-88.554,33.103,28,103,28103950100,MS
2a5808c4-01fe-4d26-9b8c-84b70bfa9cb1,"Census Tract 110.01, Hinds County, Mississippi",-90.264,32.271,28,49,28049011001,MS
2a5a45b8-5310-4376-9960-1b8538f95353,"Census Tract 9501.01, Greene County, Mississippi",-88.736,31.166,28,41,28041950101,MS
2a5a45b8-5310-4376-9960-1b8538f95353,"Census Tract 9501, Greene County, Mississippi",-88.736,31.166,28,41,28041950100,MS
2a63a96d-999a-42bd-bdf7-d256acf0ed16,"Census Tract 202.11, Rankin County, Mississippi",-90.064,32.349,28,121,28121020211,MS
2a63a96d-999a-42bd-bdf7-d256acf0ed16,"Census Tract 202.15, Rankin County, Mississippi",-90.064,32.349,28,121,28121020215,MS
2a786eb4-c28d-4305-94aa-acfded31ae6f,"Census Tract 9505, Union County, Mississippi",-88.974,34.453,28,145,28145950500,MS
2a826bfe-309d-435b-9b75-161da88d1403,"Census Tract 9502, Amite County, Mississippi",-90.991,31.161,28,5,28005950200,MS
2aad3fc3-bce7-4557-b4cd-6b38152988f5,"Census Tract 9501.02, Panola County, Mississippi",-90.095,34.44,28,107,28107950102,MS
2aad3fc3-bce7-4557-b4cd-6b38152988f5,"Census Tract 9501, Panola County, Mississippi",-90.095,34.44,28,107,28107950100,MS
2ab9e5b4-8d98-4554-8c36-399fdffef58d,"Census Tract 2, Adams County, Mississippi",-91.333,31.609,28,1,28001000200,MS
2abe92aa-1985-4b5e-8790-cad733fe4faa,"Census Tract 9504.01, Simpson County, Mississippi",-89.962,31.876,28,127,28127950401,MS
2acb9738-3b26-4fb9-a4ab-c960673a7b4d,"Census Tract 9503.01, Lee County, Mississippi",-88.575,34.271,28,81,28081950301,MS
2adf867e-6392-4066-bd06-ce3319719e0b,"Census Tract 105.02, Hinds County, Mississippi",-90.366,32.415,28,49,28049010502,MS
2adf867e-6392-4066-bd06-ce3319719e0b,"Census Tract 105, Hinds County, Mississippi",-90.366,32.415,28,49,28049010500,MS
2aebca42-31e2-4b2c-a427-8ada09ebfc82,"Census Tract 9501, Tallahatchie County, Mississippi",-89.954,34.026,28,135,28135950100,MS
2b3a2e22-5741-4d10-ae06-c9aaaf13f2e2,"Census Tract 304.03, Madison County, Mississippi",-90.127,32.632,28,89,28089030403,MS
2b3a2e22-5741-4d10-ae06-c9aaaf13f2e2,"Census Tract 304, Madison County, Mississippi",-90.127,32.632,28,89,28089030400,MS
2b4fa303-9794-4e99-bee7-e517fb93b378,"Census Tract 9504.01, Jasper County, Mississippi",-88.939,31.927,28,61,28061950401,MS
2b4fa303-9794-4e99-bee7-e517fb93b378,"Census Tract 9504, Jasper County, Mississippi",-88.939,31.927,28,61,28061950400,MS
2b6a565d-12e8-4cfb-8fb3-b6ea8ea1fd6c,"Census Tract 9501, Amite County, Mississippi",-90.679,31.187,28,5,28005950100,MS
2bd0c509-3b36-4878-b4ba-decc5c7b7b2d,"Census Tract 9506, Union County, Mississippi",-89.039,34.411,28,145,28145950600,MS
2bf25d44-342d-48d8-ae2a-e44205707cbb,"Census Tract 106.01, Lauderdale County, Mississippi",-88.66,32.367,28,75,28075010601,MS
2bf25d44-342d-48d8-ae2a-e44205707cbb,"Census Tract 106, Lauderdale County, Mississippi",-88.66,32.367,28,75,28075010600,MS
2c0a1db6-802f-4956-8062-b4b378b675ad,"Census Tract 302.05, Madison County, Mississippi",-90.151,32.45,28,89,28089030205,MS
2c36d7ba-222f-420c-befa-742d499eaf92,"Census Tract 9505.02, Lafayette County, Mississippi",-89.649,34.241,28,71,28071950502,MS
2c398a56-3321-42a0-9de6-fda7abad07c7,"Census Tract 5, Lowndes County, Mississippi",-88.384,33.505,28,87,28087000500,MS
2c3e18fb-fccc-4bd2-b49b-a6cef586ff7f,"Census Tract 105, Lauderdale County, Mississippi",-88.736,32.303,28,75,28075010500,MS
2c58e174-a1ea-4292-8441-597dc9e371c8,"Census Tract 9501, Amite County, Mississippi",-90.561,31.27,28,5,28005950100,MS
2c65859a-c475-4a80-8a0b-7cf4893ac110,"Census Tract 9503.02, Tate County, Mississippi",-90.149,34.611,28,137,28137950302,MS
2c7ce674-e39f-49d3-a86c-b8eff1b6df48,"Census Tract 9503, Coahoma County, Mississippi",-90.542,34.219,28,27,28027950300,MS
2cc25110-547c-4162-97dd-3e9a1196da3b,"Census Tract 9501.02, Walthall County, Mississippi",-90.258,31.117,28,147,28147950102,MS
2cc7a6d7-f784-4e19-935b-50908834483a,"Census Tract 9501, Lincoln County, Mississippi",-90.39,31.658,28,85,28085950100,MS
2cf5115d-4972-4237-a742-b5eced7f95d9,"Census Tract 307, Madison County, Mississippi",-90.035,32.605,28,89,28089030700,MS
2d3aa21d-9549-4ca8-91f9-a6dfd52f0fe3,"Census Tract 9503, Quitman County, Mississippi",-90.287,34.205,28,119,28119950300,MS
2d77faab-819b-4660-baed-33234cd96345,"Census Tract 9501.02, Grenada County, Mississippi",-89.618,33.755,28,43,28043950102,MS
2d77faab-819b-4660-baed-33234cd96345,"Census Tract 9501, Grenada County, Mississippi",-89.618,33.755,28,43,28043950100,MS
2d7c5463-ad5c-4cbd-9e39-285ab750e7c7,"Census Tract 7, Adams County, Mississippi",-91.405,31.56,28,1,28001000700,MS
2d9839cb-6a47-4ab1-96ba-371c6526d551,"Census Tract 101.02, Neshoba County, Mississippi",-88.936,32.833,28,99,28099010102,MS
2d9839cb-6a47-4ab1-96ba-371c6526d551,"Census Tract 101, Neshoba County, Mississippi",-88.936,32.833,28,99,28099010100,MS
2dffe6fd-552f-44e0-a43d-ef689d0b707b,"Census Tract 9502, Franklin County, Mississippi",-90.969,31.551,28,37,28037950200,MS
2e1a6fc0-6a77-4620-8b42-8140daf8728e,"Census Tract 11, Forrest County, Mississippi",-89.311,31.336,28,35,28035001100,MS
2e32c8b3-77d6-45eb-8c88-45b757ac875f,"Census Tract 9502, Tishomingo County, Mississippi",-88.198,34.813,28,141,28141950200,MS
2e6636ff-205a-408a-b73c-7eb3820a4db7,"Census Tract 9507.02, Oktibbeha County, Mississippi",-88.936,33.318,28,105,28105950702,MS
2e6636ff-205a-408a-b73c-7eb3820a4db7,"Census Tract 9507, Oktibbeha County, Mississippi",-88.936,33.318,28,105,28105950700,MS
2e712573-8f39-46b5-80bc-2557317173ba,"Census Tract 9, Adams County, Mississippi",-91.404,31.527,28,1,28001000900,MS
2e818af7-0abe-42ac-b08e-eb77e4dbf523,"Census Tract 419, Jackson County, Mississippi",-88.552,30.374,28,59,28059041900,MS
2e98ccec-ec1a-4185-8182-bb5e8fbbb4d8,"Census Tract 9501.02, Perry County, Mississippi",-88.947,31.267,28,111,28111950102,MS
2eb8f4a3-9e35-4f33-9728-d6fc10e77601,"Census Tract 9501, Lincoln County, Mississippi",-90.375,31.604,28,85,28085950100,MS
2ed3da31-39c7-424f-9002-7566f91c0a24,"Census Tract 9502, Oktibbeha County, Mississippi",-88.854,33.484,28,105,28105950200,MS
2ed70528-0def-4813-9e4d-244bf7f7cd63,"Census Tract 9504, Winston County, Mississippi",-89.047,33.116,28,159,28159950400,MS
2edbbc22-0cf0-4da8-aa0d-eec84a3e9dc8,"Census Tract 9502, Covington County, Mississippi",-89.544,31.631,28,31,28031950200,MS
2edfbd0a-9009-4c0f-9b97-3cf6fecaa168,"Census Tract 9502.02, Monroe County, Mississippi",-88.516,34.068,28,95,28095950202,MS
2edfbd0a-9009-4c0f-9b97-3cf6fecaa168,"Census Tract 9502, Monroe County, Mississippi",-88.516,34.068,28,95,28095950200,MS
2f100537-471d-4266-b4be-ab12855c84c0,"Census Tract 9502, Tallahatchie County, Mississippi",-90.056,34.006,28,135,28135950200,MS
2f2806a9-560d-4b9a-8939-e27f355078d3,"Census Tract 418, Jackson County, Mississippi",-88.524,30.401,28,59,28059041800,MS
2f345804-e1ec-48b5-93f4-db3b1c4e7cb8,"Census Tract 407.01, Jackson County, Mississippi",-88.766,30.409,28,59,28059040701,MS
2f345804-e1ec-48b5-93f4-db3b1c4e7cb8,"Census Tract 407, Jackson County, Mississippi",-88.766,30.409,28,59,28059040700,MS
2f408816-5f8b-4842-98a6-c1b6e735dc9c,"Census Tract 9506.01, Yazoo County, Mississippi",-90.386,32.827,28,163,28163950601,MS
2f408816-5f8b-4842-98a6-c1b6e735dc9c,"Census Tract 9506, Yazoo County, Mississippi",-90.386,32.827,28,163,28163950600,MS
2f47c0c4-289a-423e-aa9d-de43f3477a6d,"Census Tract 301, Kemper County, Mississippi",-88.472,32.832,28,69,28069030100,MS
2f60a533-20a4-4aab-847d-f7c2f202b09c,"Census Tract 207.04, Rankin County, Mississippi",-90.109,32.276,28,121,28121020704,MS
2f60a533-20a4-4aab-847d-f7c2f202b09c,"Census Tract 207.05, Rankin County, Mississippi",-90.109,32.276,28,121,28121020705,MS
2f73b7db-3989-4699-8684-253fa0cf39ab,"Census Tract 415, Jackson County, Mississippi",-88.538,30.414,28,59,28059041500,MS
2f9532d2-5c32-41de-80b5-ddbaa4b88f2c,"Census Tract 17.01, Harrison County, Mississippi",-89.034,30.399,28,47,28047001701,MS
2f9532d2-5c32-41de-80b5-ddbaa4b88f2c,"Census Tract 17, Harrison County, Mississippi",-89.034,30.399,28,47,28047001700,MS
2f991eee-d55e-44ff-84e0-03e6219e5bed,"Census Tract 9501.02, Panola County, Mississippi",-90.12,34.511,28,107,28107950102,MS
2f991eee-d55e-44ff-84e0-03e6219e5bed,"Census Tract 9501, Panola County, Mississippi",-90.12,34.511,28,107,28107950100,MS
2fabd5ac-cb62-48db-9478-e079c6d21664,"Census Tract 9506, Lincoln County, Mississippi",-90.432,31.577,28,85,28085950600,MS
2fabd951-c83a-4775-b914-8e2372a2b75c,"Census Tract 9503.02, Marshall County, Mississippi",-89.565,34.826,28,93,28093950302,MS
2fabd951-c83a-4775-b914-8e2372a2b75c,"Census Tract 9503, Marshall County, Mississippi",-89.565,34.826,28,93,28093950300,MS
2faee7db-33e2-4bef-bd64-0f8b367bdabb,"Census Tract 9505, Lincoln County, Mississippi",-90.435,31.586,28,85,28085950500,MS
2ff8769d-1f11-4884-9455-c48a21cf0e6a,"Census Tract 9505.01, Lafayette County, Mississippi",-89.418,34.279,28,71,28071950501,MS
2ff8769d-1f11-4884-9455-c48a21cf0e6a,"Census Tract 9505.07, Lafayette County, Mississippi",-89.418,34.279,28,71,28071950507,MS
302340fa-0ef4-473c-9602-99b811f0b97d,"Census Tract 504, Newton County, Mississippi",-89.026,32.318,28,101,28101050400,MS
303b7776-df6d-4aef-b84c-f391f22fcafb,"Census Tract 9503, Webster County, Mississippi",-89.261,33.528,28,155,28155950300,MS
305616cd-c4bf-4929-bd7e-33cd5a554c85,"Census Tract 302, Hancock County, Mississippi",-89.416,30.261,28,45,28045030200,MS
3063fab6-25ed-4725-8247-df57b506d281,"Census Tract 9501, Smith County, Mississippi",-89.54,32.132,28,129,28129950100,MS
306ba958-bc15-4c1e-a323-b14ced7f14e1,"Census Tract 202.01, Stone County, Mississippi",-89.164,30.898,28,131,28131020201,MS
306ba958-bc15-4c1e-a323-b14ced7f14e1,"Census Tract 202.04, Stone County, Mississippi",-89.164,30.898,28,131,28131020204,MS
3073b766-0dba-49e9-941f-5d95f4da33d2,"Census Tract 103.01, Lauderdale County, Mississippi",-88.729,32.482,28,75,28075010301,MS
307bc94f-6b14-4498-8bce-684ff5303f76,"Census Tract 9503, Clarke County, Mississippi",-88.76,32.001,28,23,28023950300,MS
3099c0b9-555e-4e6f-bfd9-e2f33aecd7ff,"Census Tract 7, Forrest County, Mississippi",-89.331,31.305,28,35,28035000700,MS
30ae4501-7145-4248-87d3-0a6e1c5741e5,"Census Tract 9507.01, Bolivar County, Mississippi",-90.711,33.745,28,11,28011950701,MS
30b670d0-47b6-4f9f-b96f-dd270dda0af8,"Census Tract 9506.02, Pike County, Mississippi",-90.455,31.139,28,113,28113950602,MS
30b670d0-47b6-4f9f-b96f-dd270dda0af8,"Census Tract 9506, Pike County, Mississippi",-90.455,31.139,28,113,28113950600,MS
30db7074-87c3-422a-a38c-0bbeb75e499a,"Census Tract 18, Harrison County, Mississippi",-89.089,30.402,28,47,28047001800,MS
30e58097-1dac-4299-a427-721064559c84,"Census Tract 105, Neshoba County, Mississippi",-89.111,32.753,28,99,28099010500,MS
30f39722-1f87-49a3-a0f4-1f05efdc7f0a,"Census Tract 9504.01, Lafayette County, Mississippi",-89.583,34.363,28,71,28071950401,MS
30f39722-1f87-49a3-a0f4-1f05efdc7f0a,"Census Tract 9504.04, Lafayette County, Mississippi",-89.583,34.363,28,71,28071950404,MS
31029a47-d206-4ffb-a7f4-c08490736c7e,"Census Tract 34.03, Harrison County, Mississippi",-88.986,30.522,28,47,28047003403,MS
3117dc74-03d2-4646-bc78-180402d940a1,"Census Tract 9601, Lawrence County, Mississippi",-89.998,31.605,28,77,28077960100,MS
312a3ff6-1ae6-4719-a3bd-9e9409dd0c3a,"Census Tract 9502, Marion County, Mississippi",-89.978,31.254,28,91,28091950200,MS
31453be1-6492-4c21-b6cf-336c3636e2d4,"Census Tract 501, Newton County, Mississippi",-88.927,32.5,28,101,28101050100,MS
3197e9dd-0aaa-45a6-8114-b84a3c0d1fd2,"Census Tract 9505, Bolivar County, Mississippi",-90.795,33.704,28,11,28011950500,MS
31c6a9a4-2ef2-4d15-aceb-4a13bb2767b3,"Census Tract 9501, Yazoo County, Mississippi",-90.103,32.844,28,163,28163950100,MS
31d2108c-08c6-49da-99b5-96537b40d394,"Census Tract 9504.04, Lee County, Mississippi",-88.778,34.284,28,81,28081950404,MS
320d7382-14b6-49d3-9c84-132112113290,"Census Tract 32.04, Harrison County, Mississippi",-89.088,30.44,28,47,28047003204,MS
320d7382-14b6-49d3-9c84-132112113290,"Census Tract 32.11, Harrison County, Mississippi",-89.088,30.44,28,47,28047003211,MS
321322b5-1e65-4689-a505-a3dcaa31ad45,"Census Tract 24, Hinds County, Mississippi",-90.236,32.298,28,49,28049002400,MS
321322b5-1e65-4689-a505-a3dcaa31ad45,"Census Tract 32, Hinds County, Mississippi",-90.236,32.298,28,49,28049003200,MS
321db1a0-4a61-4ec3-9f5e-43551d797892,"Census Tract 9502, Bolivar County, Mississippi",-91.028,33.853,28,11,28011950200,MS
3239c7b9-ffc3-4d3b-ad1c-8ff39008efc8,"Census Tract 9502.02, Wilkinson County, Mississippi",-91.297,31.104,28,157,28157950202,MS
323ea64d-44c2-4a03-b5d7-3b73e6f24087,"Census Tract 429, Jackson County, Mississippi",-88.554,30.354,28,59,28059042900,MS
32911dad-979c-498e-86b2-03b529d5eb8a,"Census Tract 301.06, Madison County, Mississippi",-90.114,32.412,28,89,28089030106,MS
32911dad-979c-498e-86b2-03b529d5eb8a,"Census Tract 301.12, Madison County, Mississippi",-90.114,32.412,28,89,28089030112,MS
32afe516-0033-4bc9-a50c-0053af3e9179,"Census Tract 8, Forrest County, Mississippi",-89.335,31.286,28,35,28035000800,MS
32b7b5fb-a8be-4a20-9ed1-459da1307c00,"Census Tract 9503, Humphreys County, Mississippi",-90.493,33.171,28,53,28053950300,MS
333380ac-7d49-44eb-a4a1-edfbc26ebe50,"Census Tract 9506.01, Oktibbeha County, Mississippi",-88.777,33.408,28,105,28105950601,MS
33505432-0369-4f56-9677-c6c6860be506,"Census Tract 9502.02, Jefferson Davis County, Mississippi",-89.792,31.572,28,65,28065950202,MS
33608697-5b6d-48c0-a5e7-6a487f641f48,"Census Tract 106.01, Lauderdale County, Mississippi",-88.615,32.357,28,75,28075010601,MS
33608697-5b6d-48c0-a5e7-6a487f641f48,"Census Tract 106, Lauderdale County, Mississippi",-88.615,32.357,28,75,28075010600,MS
3366f25c-32d5-4942-b390-c8da61b3aa4c,"Census Tract 9507.01, Pearl River County, Mississippi",-89.684,30.507,28,109,28109950701,MS
3366f25c-32d5-4942-b390-c8da61b3aa4c,"Census Tract 9507, Pearl River County, Mississippi",-89.684,30.507,28,109,28109950700,MS
33a38739-2d96-4ca1-be65-2bc6ee554dcb,"Census Tract 9502, Bolivar County, Mississippi",-90.872,33.799,28,11,28011950200,MS
33a96df9-022f-43b8-b007-ecb0c5412d51,"Census Tract 4, Lauderdale County, Mississippi",-88.695,32.383,28,75,28075000400,MS
33af2576-64b4-4e00-b051-495191016383,"Census Tract 9501.01, Lee County, Mississippi",-88.662,34.446,28,81,28081950101,MS
33c8249f-853d-4289-a6dc-4971ec1ac81c,"Census Tract 707.10, DeSoto County, Mississippi",-89.866,34.973,28,33,28033070710,MS
33e49c98-edaf-4992-bc08-c11f8c719ad0,"Census Tract 9503.01, George County, Mississippi",-88.606,30.765,28,39,28039950301,MS
33e49c98-edaf-4992-bc08-c11f8c719ad0,"Census Tract 9503.04, George County, Mississippi",-88.606,30.765,28,39,28039950304,MS
3420ca4d-4eac-4679-b0dc-49fb30a951b5,"Census Tract 201, Stone County, Mississippi",-89.136,30.852,28,131,28131020100,MS
34316e30-f451-4b4a-a9fa-789e6f394f11,"Census Tract 9501, Oktibbeha County, Mississippi",-88.791,33.446,28,105,28105950100,MS
343901a0-820d-449b-adb6-e852748d2616,"Census Tract 401, Leake County, Mississippi",-89.357,32.797,28,79,28079040100,MS
34a27562-b6d9-4850-acd7-c09626b833d8,"Census Tract 106, Lauderdale County, Mississippi",-88.446,32.368,28,75,28075010600,MS
34b79a83-c318-49d3-98b6-1947fc5113a7,"Census Tract 9501, Wilkinson County, Mississippi",-91.066,31.087,28,157,28157950100,MS
34c30f23-ffc7-4ca5-b726-271ddd359252,"Census Tract 404.01, Leake County, Mississippi",-89.328,32.602,28,79,28079040401,MS
34ee1122-3188-4ae9-a128-c586eacaadd2,"Census Tract 9501.02, Perry County, Mississippi",-88.897,31.19,28,111,28111950102,MS
