localityid,geoid,name,x,y,stfp,cntyfp,tractfp
0c497bfa-d6e2-4f29-9041-df4763b8469c,1400000US45047970202,"Census Tract 9702.02, Greenwood County, South Carolina",-82.164,34.215,45,047,45047970202
0c5e1d83-6678-4080-9c86-365c8ccb104e,1400000US45019004901,"Census Tract 49.01, Charleston County, South Carolina",-79.789,32.789,45,019,45019004901
0c682d5a-1779-47f6-a334-bf3c243ee5a5,1400000US45013001101,"Census Tract 11.01, Beaufort County, South Carolina",-80.561,32.401,45,013,45013001101
0c79f355-4e14-4a89-b48b-1f76b19e3663,1400000US45027960201,"Census Tract 9602.01, Clarendon County, South Carolina",-80.055,33.848,45,027,45027960201
0c880ab2-1d34-4957-a699-c06267a4c1da,1400000US45019004701,"Census Tract 47.01, Charleston County, South Carolina",-79.872,32.791,45,019,45019004701
0cc3bd15-3295-4e25-9880-09f034145023,1400000US45089970100,"Census Tract 9701, Williamsburg County, South Carolina",-79.790,33.794,45,089,45089970100
0cc7e034-539b-414d-ba40-53632111f681,1400000US45081960300,"Census Tract 9603, Saluda County, South Carolina",-81.597,33.920,45,081,45081960300
0cc7e034-539b-414d-ba40-53632111f681,1400000US45081960301,"Census Tract 9603.01, Saluda County, South Carolina",-81.597,33.920,45,081,45081960301
0cc959cd-2dda-4c0e-bd0a-47c83195ab6c,1400000US45075011700,"Census Tract 117, Orangeburg County, South Carolina",-81.007,33.373,45,075,45075011700
0cc959cd-2dda-4c0e-bd0a-47c83195ab6c,1400000US45075011704,"Census Tract 117.04, Orangeburg County, South Carolina",-81.007,33.373,45,075,45075011704
0cd915fc-b44c-4c9f-8f14-2c588a327e33,1400000US45091061501,"Census Tract 615.01, York County, South Carolina",-81.320,35.037,45,091,45091061501
0cd915fc-b44c-4c9f-8f14-2c588a327e33,1400000US45091061503,"Census Tract 615.03, York County, South Carolina",-81.320,35.037,45,091,45091061503
0cebdd09-eafc-4a6c-bc03-f1094a559fe0,1400000US45091060901,"Census Tract 609.01, York County, South Carolina",-80.986,34.981,45,091,45091060901
0cef5e26-1c94-41c9-b20d-ab6908a60a81,1400000US45013010600,"Census Tract 106, Beaufort County, South Carolina",-80.739,32.233,45,013,45013010600
0d012e57-924b-410d-b9b0-5d7b32204381,1400000US45003021700,"Census Tract 217, Aiken County, South Carolina",-81.363,33.651,45,003,45003021700
0d5664f4-7e13-4ee8-8e57-c8c079a52b57,1400000US45091061801,"Census Tract 618.01, York County, South Carolina",-81.229,35.113,45,091,45091061801
0d7add60-0de8-44e4-99bc-80ac23642128,1400000US45051050900,"Census Tract 509, Horry County, South Carolina",-78.907,33.690,45,051,45051050900
0d7add60-0de8-44e4-99bc-80ac23642128,1400000US45051050902,"Census Tract 509.02, Horry County, South Carolina",-78.907,33.690,45,051,45051050902
0d8e4878-144d-45c6-85a9-bb244f90f337,1400000US45025950200,"Census Tract 9502, Chesterfield County, South Carolina",-80.387,34.657,45,025,45025950200
0d8e99ab-7b8b-47aa-841e-3aa5d97a3a97,1400000US45003021700,"Census Tract 217, Aiken County, South Carolina",-81.356,33.649,45,003,45003021700
0d93a76e-868c-45d6-8465-d314a1a90aec,1400000US45009960400,"Census Tract 9604, Bamberg County, South Carolina",-80.909,33.091,45,009,45009960400
0d9fc876-2c75-4c28-a976-7a2ba2e320eb,1400000US45015020301,"Census Tract 203.01, Berkeley County, South Carolina",-79.895,33.265,45,015,45015020301
0db2f0d3-ba0f-4efc-87bd-19d2b9db512c,1400000US45079011603,"Census Tract 116.03, Richland County, South Carolina",-80.951,33.976,45,079,45079011603
0db78013-1586-4c2f-bdbf-dc65c2d14370,1400000US45007010404,"Census Tract 104.04, Anderson County, South Carolina",-82.465,34.642,45,007,45007010404
0db9ac76-12af-4b42-ae06-69fe99c243f1,1400000US45051020100,"Census Tract 201, Horry County, South Carolina",-78.976,34.126,45,051,45051020100
0dbe87fa-8d40-429f-9cc3-ffe02a295d57,1400000US45045002804,"Census Tract 28.04, Greenville County, South Carolina",-82.313,34.857,45,045,45045002804
