localityid,location_name_clean,r3latitude,r3longitude,state,base_year,change_year,geom,change_type
b6898046-41e6-472b-b43a-5c3e439a9a6d,MERCY,33.503,-81.706,SC,2014,2012 - 2014,0101000020E610000077BE9F1A2F6D54C0AAF1D24D62C04040,no_change
b6898046-41e6-472b-b43a-5c3e439a9a6d,MERCY,33.503,-81.706,SC,2016,2014 - 2016,0101000020E610000077BE9F1A2F6D54C0AAF1D24D62C04040,no_change
b6898046-41e6-472b-b43a-5c3e439a9a6d,MERCY,33.503,-81.706,SC,2018,2016 - 2018,0101000020E610000077BE9F1A2F6D54C0AAF1D24D62C04040,no_change
b6898046-41e6-472b-b43a-5c3e439a9a6d,MERCY,33.503,-81.706,SC,2020,2018 - 2020,0101000020E610000077BE9F1A2F6D54C0AAF1D24D62C04040,no_change
b6898046-41e6-472b-b43a-5c3e439a9a6d,MERCY,33.503,-81.706,SC,2022,2020 - 2022,0101000020E610000077BE9F1A2F6D54C0AAF1D24D62C04040,no_change
b6a177c0-b91e-4b79-8ca9-e21f5c9bbe96,DONALDS FIRE DEPARTMENT,34.368,-82.352,SC,2020,2018 - 2020,0101000020E61000004A0C022B879654C0C976BE9F1A2F4140,added
b6a177c0-b91e-4b79-8ca9-e21f5c9bbe96,DONALDS FIRE DEPARTMENT,34.368,-82.352,SC,2022,2020 - 2022,0101000020E61000004A0C022B879654C0C976BE9F1A2F4140,no_change
b6a4fe70-4a6f-470d-a604-d594be203728,BROOKDALE ELEMENTARY SCHOOL,33.508,-80.827,SC,2014,2012 - 2014,0101000020E6100000B0726891ED3454C01B2FDD2406C14040,no_change
b6a4fe70-4a6f-470d-a604-d594be203728,BROOKDALE ELEMENTARY SCHOOL,33.508,-80.827,SC,2016,2014 - 2016,0101000020E6100000B0726891ED3454C01B2FDD2406C14040,no_change
b6a4fe70-4a6f-470d-a604-d594be203728,BROOKDALE ELEMENTARY SCHOOL,33.508,-80.827,SC,2018,2016 - 2018,0101000020E6100000B0726891ED3454C01B2FDD2406C14040,no_change
b6a4fe70-4a6f-470d-a604-d594be203728,BROOKDALE ELEMENTARY SCHOOL,33.508,-80.827,SC,2020,2018 - 2020,0101000020E6100000B0726891ED3454C01B2FDD2406C14040,no_change
b6a4fe70-4a6f-470d-a604-d594be203728,BROOKDALE ELEMENTARY SCHOOL,33.508,-80.827,SC,2022,2020 - 2022,0101000020E6100000B0726891ED3454C01B2FDD2406C14040,no_change
b6a730e8-9fb9-4b18-b963-1b814cf09b4c,TOWNVILLE BAPTIST CHURCH,34.565,-82.897,SC,2014,2012 - 2014,0101000020E6100000C520B07268B954C0B81E85EB51484140,no_change
b6a730e8-9fb9-4b18-b963-1b814cf09b4c,TOWNVILLE BAPTIST CHURCH,34.565,-82.897,SC,2016,2014 - 2016,0101000020E6100000C520B07268B954C0B81E85EB51484140,no_change
b6a730e8-9fb9-4b18-b963-1b814cf09b4c,TOWNVILLE BAPTIST CHURCH,34.565,-82.897,SC,2018,2016 - 2018,0101000020E6100000C520B07268B954C0B81E85EB51484140,no_change
b6a730e8-9fb9-4b18-b963-1b814cf09b4c,TOWNVILLE BAPTIST CHURCH,34.565,-82.897,SC,2020,2018 - 2020,0101000020E6100000C520B07268B954C0B81E85EB51484140,no_change
b6a730e8-9fb9-4b18-b963-1b814cf09b4c,TOWNVILLE BAPTIST CHURCH,34.565,-82.897,SC,2022,2020 - 2022,0101000020E6100000C520B07268B954C0B81E85EB51484140,no_change
b6b26adb-306a-4273-964b-a9aa24007bb7,RISEN CHRIST LUTH CHURCH,33.797,-78.748,SC,2014,2012 - 2014,0101000020E61000001D5A643BDFAF53C0BC74931804E64040,no_change
b6b26adb-306a-4273-964b-a9aa24007bb7,RISEN CHRIST LUTH CHURCH,33.797,-78.748,SC,2016,2014 - 2016,0101000020E61000001D5A643BDFAF53C0BC74931804E64040,no_change
b6b26adb-306a-4273-964b-a9aa24007bb7,RISEN CHRIST LUTH CHURCH,33.797,-78.748,SC,2018,2016 - 2018,0101000020E61000001D5A643BDFAF53C0BC74931804E64040,no_change
b6b26adb-306a-4273-964b-a9aa24007bb7,RISEN CHRIST LUTH CHURCH,33.797,-78.748,SC,2020,2018 - 2020,0101000020E61000001D5A643BDFAF53C0BC74931804E64040,no_change
b6b26adb-306a-4273-964b-a9aa24007bb7,RISEN CHRIST LUTH CHURCH,33.797,-78.748,SC,2022,2020 - 2022,0101000020E61000001D5A643BDFAF53C0BC74931804E64040,no_change
b6d113fc-e706-4e96-b690-e47d097210d7,TOWN HALL,34.511,-79.653,SC,2014,2012 - 2014,0101000020E61000006F1283C0CAE953C0C520B07268414140,no_change
b6d113fc-e706-4e96-b690-e47d097210d7,TOWN HALL,34.511,-79.653,SC,2016,2014 - 2016,0101000020E61000006F1283C0CAE953C0C520B07268414140,no_change
b6d113fc-e706-4e96-b690-e47d097210d7,TOWN HALL,34.511,-79.653,SC,2018,2016 - 2018,0101000020E61000006F1283C0CAE953C0C520B07268414140,no_change
b6d113fc-e706-4e96-b690-e47d097210d7,TOWN HALL,34.511,-79.653,SC,2020,2018 - 2020,0101000020E61000006F1283C0CAE953C0C520B07268414140,no_change
b6d113fc-e706-4e96-b690-e47d097210d7,TOWN HALL,34.511,-79.653,SC,2022,2020 - 2022,0101000020E61000006F1283C0CAE953C0C520B07268414140,no_change
b6ecb64a-5263-4601-b427-946a8a5dad61,TROY UNITED METHODIST CHURCH,33.988,-82.301,SC,2014,2012 - 2014,0101000020E610000025068195439354C05839B4C876FE4040,no_change
b6ecb64a-5263-4601-b427-946a8a5dad61,TROY UNITED METHODIST CHURCH,33.988,-82.301,SC,2016,2014 - 2016,0101000020E610000025068195439354C05839B4C876FE4040,no_change
b6ecb64a-5263-4601-b427-946a8a5dad61,TROY UNITED METHODIST CHURCH,33.988,-82.301,SC,2018,2016 - 2018,0101000020E610000025068195439354C05839B4C876FE4040,no_change
b6ecb64a-5263-4601-b427-946a8a5dad61,TROY UNITED METHODIST CHURCH,33.988,-82.301,SC,2020,2018 - 2020,0101000020E610000025068195439354C05839B4C876FE4040,no_change
b6ecb64a-5263-4601-b427-946a8a5dad61,TROY UNITED METHODIST CHURCH,33.988,-82.301,SC,2022,2020 - 2022,0101000020E610000025068195439354C05839B4C876FE4040,no_change
b6f45e84-6483-4aec-b565-d6e7ddc42b28,ANDERSON RECREATION CENTER,34.512,-82.655,SC,2014,2012 - 2014,0101000020E610000052B81E85EBA954C0A8C64B3789414140,no_change
b6f45e84-6483-4aec-b565-d6e7ddc42b28,ANDERSON RECREATION CENTER,34.512,-82.655,SC,2016,2014 - 2016,0101000020E610000052B81E85EBA954C0A8C64B3789414140,no_change
b6f45e84-6483-4aec-b565-d6e7ddc42b28,ANDERSON RECREATION CENTER,34.512,-82.655,SC,2018,2016 - 2018,0101000020E610000052B81E85EBA954C0A8C64B3789414140,no_change
b6f45e84-6483-4aec-b565-d6e7ddc42b28,ANDERSON RECREATION CENTER,34.512,-82.655,SC,2020,2018 - 2020,0101000020E610000052B81E85EBA954C0A8C64B3789414140,removed
b6fd612b-5063-4ad2-9087-86998bb09428,ST. ANDREWS BY THE SEA UMC,32.151,-80.760,SC,2014,2012 - 2014,0101000020E6100000713D0AD7A33054C017D9CEF753134040,removed
b71285b4-f4b2-4fc0-af26-c9c009a5d16d,JEWISH COMMUNITY CENTER,32.813,-80.017,SC,2014,2012 - 2014,0101000020E61000000C022B87160154C0F2D24D6210684040,no_change
b71285b4-f4b2-4fc0-af26-c9c009a5d16d,JEWISH COMMUNITY CENTER,32.813,-80.017,SC,2016,2014 - 2016,0101000020E61000000C022B87160154C0F2D24D6210684040,removed
b71e9582-1e79-44a0-8b89-87f801862bf2,THE BOYS & GIRLS CLUB,34.210,-79.766,SC,2014,2012 - 2014,0101000020E61000001B2FDD2406F153C07B14AE47E11A4140,no_change
b71e9582-1e79-44a0-8b89-87f801862bf2,THE BOYS & GIRLS CLUB,34.210,-79.766,SC,2016,2014 - 2016,0101000020E61000001B2FDD2406F153C07B14AE47E11A4140,no_change
b71e9582-1e79-44a0-8b89-87f801862bf2,THE BOYS & GIRLS CLUB,34.210,-79.766,SC,2018,2016 - 2018,0101000020E61000001B2FDD2406F153C07B14AE47E11A4140,no_change
b71e9582-1e79-44a0-8b89-87f801862bf2,THE BOYS & GIRLS CLUB,34.210,-79.766,SC,2020,2018 - 2020,0101000020E61000001B2FDD2406F153C07B14AE47E11A4140,no_change
b71e9582-1e79-44a0-8b89-87f801862bf2,THE BOYS & GIRLS CLUB,34.210,-79.766,SC,2022,2020 - 2022,0101000020E61000001B2FDD2406F153C07B14AE47E11A4140,no_change
b73274d8-f1c5-4eeb-bd0f-202346e223c5,HOLY CROSS CATHOLIC CHURCH,34.875,-82.701,SC,2014,2012 - 2014,0101000020E6100000BE9F1A2FDDAC54C00000000000704140,no_change
b73274d8-f1c5-4eeb-bd0f-202346e223c5,HOLY CROSS CATHOLIC CHURCH,34.875,-82.701,SC,2016,2014 - 2016,0101000020E6100000BE9F1A2FDDAC54C00000000000704140,removed
b738733c-8bab-47d2-805c-4e87e4bf9d88,MACK EDISTO COMMUNITY CENTER,33.680,-81.192,SC,2014,2012 - 2014,0101000020E61000003F355EBA494C54C0D7A3703D0AD74040,no_change
b738733c-8bab-47d2-805c-4e87e4bf9d88,MACK EDISTO COMMUNITY CENTER,33.680,-81.192,SC,2016,2014 - 2016,0101000020E61000003F355EBA494C54C0D7A3703D0AD74040,no_change
b738733c-8bab-47d2-805c-4e87e4bf9d88,MACK EDISTO COMMUNITY CENTER,33.680,-81.192,SC,2018,2016 - 2018,0101000020E61000003F355EBA494C54C0D7A3703D0AD74040,no_change
b738733c-8bab-47d2-805c-4e87e4bf9d88,MACK EDISTO COMMUNITY CENTER,33.680,-81.192,SC,2020,2018 - 2020,0101000020E61000003F355EBA494C54C0D7A3703D0AD74040,no_change
b738733c-8bab-47d2-805c-4e87e4bf9d88,MACK EDISTO COMMUNITY CENTER,33.680,-81.192,SC,2022,2020 - 2022,0101000020E61000003F355EBA494C54C0D7A3703D0AD74040,no_change
b73b07a4-5bae-45e7-a965-fd371bd53d2f,BEAVER CREEK FIRE DEPARTMENT,34.432,-80.770,SC,2014,2012 - 2014,0101000020E6100000E17A14AE473154C09EEFA7C64B374140,no_change
b73b07a4-5bae-45e7-a965-fd371bd53d2f,BEAVER CREEK FIRE DEPARTMENT,34.432,-80.770,SC,2016,2014 - 2016,0101000020E6100000E17A14AE473154C09EEFA7C64B374140,no_change
b73b07a4-5bae-45e7-a965-fd371bd53d2f,BEAVER CREEK FIRE DEPARTMENT,34.432,-80.770,SC,2018,2016 - 2018,0101000020E6100000E17A14AE473154C09EEFA7C64B374140,no_change
b73b07a4-5bae-45e7-a965-fd371bd53d2f,BEAVER CREEK FIRE DEPARTMENT,34.432,-80.770,SC,2020,2018 - 2020,0101000020E6100000E17A14AE473154C09EEFA7C64B374140,no_change
b73b07a4-5bae-45e7-a965-fd371bd53d2f,BEAVER CREEK FIRE DEPARTMENT,34.432,-80.770,SC,2022,2020 - 2022,0101000020E6100000E17A14AE473154C09EEFA7C64B374140,no_change
b7519a91-84af-40c9-9370-fece44f6a358,R C EDWARDS MIDDLE SCHOOL,34.731,-82.818,SC,2014,2012 - 2014,0101000020E61000003108AC1C5AB454C021B07268915D4140,no_change
b7519a91-84af-40c9-9370-fece44f6a358,R C EDWARDS MIDDLE SCHOOL,34.731,-82.818,SC,2016,2014 - 2016,0101000020E61000003108AC1C5AB454C021B07268915D4140,no_change
b7519a91-84af-40c9-9370-fece44f6a358,R C EDWARDS MIDDLE SCHOOL,34.731,-82.818,SC,2018,2016 - 2018,0101000020E61000003108AC1C5AB454C021B07268915D4140,no_change
b7519a91-84af-40c9-9370-fece44f6a358,R C EDWARDS MIDDLE SCHOOL,34.731,-82.818,SC,2020,2018 - 2020,0101000020E61000003108AC1C5AB454C021B07268915D4140,no_change
b7519a91-84af-40c9-9370-fece44f6a358,R C EDWARDS MIDDLE SCHOOL (PIKE),34.731,-82.818,SC,2022,2020 - 2022,0101000020E61000003108AC1C5AB454C021B07268915D4140,no_change
b76abb6b-d392-4e46-8b66-db123c02f22d,BURGESS ELEMENTARY SCHOOL,33.641,-79.018,SC,2014,2012 - 2014,0101000020E6100000FED478E926C153C0355EBA490CD24040,added
b76abb6b-d392-4e46-8b66-db123c02f22d,BURGESS ELEMENTARY SCHOOL,33.641,-79.018,SC,2016,2014 - 2016,0101000020E6100000FED478E926C153C0355EBA490CD24040,no_change
b76abb6b-d392-4e46-8b66-db123c02f22d,BURGESS ELEMENTARY SCHOOL,33.641,-79.018,SC,2018,2016 - 2018,0101000020E6100000FED478E926C153C0355EBA490CD24040,no_change
b76abb6b-d392-4e46-8b66-db123c02f22d,BURGESS ELEMENTARY SCHOOL,33.641,-79.018,SC,2020,2018 - 2020,0101000020E6100000FED478E926C153C0355EBA490CD24040,no_change
b76abb6b-d392-4e46-8b66-db123c02f22d,BURGESS ELEMENTARY SCHOOL,33.641,-79.018,SC,2022,2020 - 2022,0101000020E6100000FED478E926C153C0355EBA490CD24040,no_change
b77cd957-eb9a-4a33-887e-66332ea541ee,OLAR TOWN HALL,33.181,-81.184,SC,2014,2012 - 2014,0101000020E6100000B29DEFA7C64B54C0BA490C022B974040,no_change
b77cd957-eb9a-4a33-887e-66332ea541ee,OLAR TOWN HALL,33.181,-81.184,SC,2016,2014 - 2016,0101000020E6100000B29DEFA7C64B54C0BA490C022B974040,no_change
b77cd957-eb9a-4a33-887e-66332ea541ee,OLAR TOWN HALL,33.181,-81.184,SC,2018,2016 - 2018,0101000020E6100000B29DEFA7C64B54C0BA490C022B974040,no_change
b77cd957-eb9a-4a33-887e-66332ea541ee,OLAR TOWN HALL,33.181,-81.184,SC,2020,2018 - 2020,0101000020E6100000B29DEFA7C64B54C0BA490C022B974040,no_change
b77cd957-eb9a-4a33-887e-66332ea541ee,OLAR TOWN HALL,33.181,-81.184,SC,2022,2020 - 2022,0101000020E6100000B29DEFA7C64B54C0BA490C022B974040,no_change
b78250b7-0539-4dd0-8fa5-be8141246c23,GREENPOND FIRE DEPARTMENT,34.619,-82.205,SC,2014,2012 - 2014,0101000020E610000085EB51B81E8D54C0AC1C5A643B4F4140,no_change
b78250b7-0539-4dd0-8fa5-be8141246c23,GREENPOND FIRE DEPARTMENT,34.619,-82.205,SC,2016,2014 - 2016,0101000020E610000085EB51B81E8D54C0AC1C5A643B4F4140,no_change
b78250b7-0539-4dd0-8fa5-be8141246c23,GREENPOND FIRE DEPARTMENT,34.619,-82.205,SC,2018,2016 - 2018,0101000020E610000085EB51B81E8D54C0AC1C5A643B4F4140,no_change
b78250b7-0539-4dd0-8fa5-be8141246c23,GREENPOND FIRE DEPARTMENT,34.619,-82.205,SC,2020,2018 - 2020,0101000020E610000085EB51B81E8D54C0AC1C5A643B4F4140,no_change
b78250b7-0539-4dd0-8fa5-be8141246c23,GREENPOND FIRE DEPARTMENT,34.619,-82.205,SC,2022,2020 - 2022,0101000020E610000085EB51B81E8D54C0AC1C5A643B4F4140,no_change
b796f31f-5049-446f-a8c0-cdab4df7fc3b,LOWNDS. COMMUNITY CENTER,34.213,-82.648,SC,2014,2012 - 2014,0101000020E6100000B6F3FDD478A954C025068195431B4140,no_change
b796f31f-5049-446f-a8c0-cdab4df7fc3b,LOWNDS. COMMUNITY CENTER,34.213,-82.648,SC,2016,2014 - 2016,0101000020E6100000B6F3FDD478A954C025068195431B4140,no_change
b796f31f-5049-446f-a8c0-cdab4df7fc3b,LOWNDS. COMMUNITY CENTER,34.213,-82.648,SC,2018,2016 - 2018,0101000020E6100000B6F3FDD478A954C025068195431B4140,no_change
b796f31f-5049-446f-a8c0-cdab4df7fc3b,LOWNDS. COMMUNITY CENTER,34.213,-82.648,SC,2020,2018 - 2020,0101000020E6100000B6F3FDD478A954C025068195431B4140,no_change
b796f31f-5049-446f-a8c0-cdab4df7fc3b,LOWNDS. COMMUNITY CENTER,34.213,-82.648,SC,2022,2020 - 2022,0101000020E6100000B6F3FDD478A954C025068195431B4140,no_change
b79ec03e-bf9f-40c2-b840-a8939f3fb23f,MCCALL BROTHERS DIVING,34.816,-82.905,SC,2014,2012 - 2014,0101000020E610000052B81E85EBB954C09CC420B072684140,no_change
b79ec03e-bf9f-40c2-b840-a8939f3fb23f,MCCALL BROTHERS DIVING,34.816,-82.905,SC,2016,2014 - 2016,0101000020E610000052B81E85EBB954C09CC420B072684140,no_change
b79ec03e-bf9f-40c2-b840-a8939f3fb23f,MCCALL BROTHERS DIVING,34.816,-82.905,SC,2018,2016 - 2018,0101000020E610000052B81E85EBB954C09CC420B072684140,no_change
b79ec03e-bf9f-40c2-b840-a8939f3fb23f,MCCALL BROTHERS DIVING,34.816,-82.905,SC,2020,2018 - 2020,0101000020E610000052B81E85EBB954C09CC420B072684140,removed
b7b03a7c-4918-4702-a164-6de7027dfc20,CLYDES CHAPEL CHURCH SOC/HALL,33.966,-81.630,SC,2014,2012 - 2014,0101000020E6100000B81E85EB516854C0CFF753E3A5FB4040,no_change
b7b03a7c-4918-4702-a164-6de7027dfc20,CLYDES CHAPEL CHURCH SOC/HALL,33.966,-81.630,SC,2016,2014 - 2016,0101000020E6100000B81E85EB516854C0CFF753E3A5FB4040,no_change
b7b03a7c-4918-4702-a164-6de7027dfc20,CLYDES CHAPEL CHURCH SOC/HALL,33.966,-81.630,SC,2018,2016 - 2018,0101000020E6100000B81E85EB516854C0CFF753E3A5FB4040,no_change
b7b03a7c-4918-4702-a164-6de7027dfc20,CLYDES CHAPEL CHURCH SOC/HALL,33.966,-81.630,SC,2020,2018 - 2020,0101000020E6100000B81E85EB516854C0CFF753E3A5FB4040,no_change
b7b03a7c-4918-4702-a164-6de7027dfc20,CLYDES CHAPEL CHURCH SOC/HALL,33.966,-81.630,SC,2022,2020 - 2022,0101000020E6100000B81E85EB516854C0CFF753E3A5FB4040,removed
b7d12269-384d-44ea-8d0a-c81ed9350e49,BETHESDA CHURCH ANNEX,34.540,-81.599,SC,2014,2012 - 2014,0101000020E610000075931804566654C085EB51B81E454140,no_change
b7d12269-384d-44ea-8d0a-c81ed9350e49,BETHESDA CHURCH ANNEX,34.540,-81.599,SC,2016,2014 - 2016,0101000020E610000075931804566654C085EB51B81E454140,no_change
b7d12269-384d-44ea-8d0a-c81ed9350e49,BETHESDA CHURCH ANNEX,34.540,-81.599,SC,2018,2016 - 2018,0101000020E610000075931804566654C085EB51B81E454140,no_change
b7d12269-384d-44ea-8d0a-c81ed9350e49,BETHESDA CHURCH ANNEX,34.540,-81.599,SC,2020,2018 - 2020,0101000020E610000075931804566654C085EB51B81E454140,no_change
b7d12269-384d-44ea-8d0a-c81ed9350e49,BETHESDA CHURCH ANNEX,34.540,-81.599,SC,2022,2020 - 2022,0101000020E610000075931804566654C085EB51B81E454140,no_change
b80c5187-5fbc-4703-9952-d7b9efa09e90,FIRST BAPTIST CHURCH,34.718,-80.768,SC,2014,2012 - 2014,0101000020E6100000FED478E9263154C096438B6CE75B4140,no_change
b80c5187-5fbc-4703-9952-d7b9efa09e90,FIRST BAPTIST CHURCH,34.718,-80.768,SC,2016,2014 - 2016,0101000020E6100000FED478E9263154C096438B6CE75B4140,no_change
b80c5187-5fbc-4703-9952-d7b9efa09e90,FIRST BAPTIST CHURCH,34.718,-80.768,SC,2018,2016 - 2018,0101000020E6100000FED478E9263154C096438B6CE75B4140,no_change
b80c5187-5fbc-4703-9952-d7b9efa09e90,FIRST BAPTIST CHURCH,34.718,-80.768,SC,2020,2018 - 2020,0101000020E6100000FED478E9263154C096438B6CE75B4140,no_change
b80c5187-5fbc-4703-9952-d7b9efa09e90,FIRST BAPTIST CHURCH,34.718,-80.768,SC,2022,2020 - 2022,0101000020E6100000FED478E9263154C096438B6CE75B4140,no_change
b831c98b-1556-47fd-8f49-d76e31c66437,GILBERT-SUMMIT LEISURE CENTER,33.921,-81.401,SC,2014,2012 - 2014,0101000020E61000008B6CE7FBA95954C0D9CEF753E3F54040,no_change
b831c98b-1556-47fd-8f49-d76e31c66437,GILBERT-SUMMIT LEISURE CENTER,33.921,-81.401,SC,2016,2014 - 2016,0101000020E61000008B6CE7FBA95954C0D9CEF753E3F54040,no_change
b831c98b-1556-47fd-8f49-d76e31c66437,GILBERT-SUMMIT LEISURE CENTER,33.921,-81.401,SC,2018,2016 - 2018,0101000020E61000008B6CE7FBA95954C0D9CEF753E3F54040,no_change
b831c98b-1556-47fd-8f49-d76e31c66437,GILBERT-SUMMIT LEISURE CENTER,33.921,-81.401,SC,2020,2018 - 2020,0101000020E61000008B6CE7FBA95954C0D9CEF753E3F54040,no_change
b831c98b-1556-47fd-8f49-d76e31c66437,GILBERT-SUMMIT LEISURE CENTER,33.921,-81.401,SC,2022,2020 - 2022,0101000020E61000008B6CE7FBA95954C0D9CEF753E3F54040,no_change
b832d0f7-8d50-4a95-af4c-15e84b1f5f0a,EBENEZER BAPTIST CHURCH YOUTH ASSEMBLY,34.178,-79.851,SC,2020,2018 - 2020,0101000020E61000005839B4C876F653C0105839B4C8164140,added
b832d0f7-8d50-4a95-af4c-15e84b1f5f0a,EBENEZER BAPTIST CHURCH YOUTH ASSEMBLY,34.178,-79.851,SC,2022,2020 - 2022,0101000020E61000005839B4C876F653C0105839B4C8164140,no_change
b850be2f-a88f-4cd6-8ee0-309b2efa8d43,BLANEY ELEMENTARY SCHOOL-A,34.185,-80.788,SC,2014,2012 - 2014,0101000020E6100000DF4F8D976E3254C048E17A14AE174140,no_change
b850be2f-a88f-4cd6-8ee0-309b2efa8d43,BLANEY ELEMENTARY SCHOOL-A,34.185,-80.788,SC,2016,2014 - 2016,0101000020E6100000DF4F8D976E3254C048E17A14AE174140,no_change
b850be2f-a88f-4cd6-8ee0-309b2efa8d43,BLANEY ELEMENTARY SCHOOL-A,34.185,-80.788,SC,2018,2016 - 2018,0101000020E6100000DF4F8D976E3254C048E17A14AE174140,no_change
b850be2f-a88f-4cd6-8ee0-309b2efa8d43,BLANEY ELEMENTARY SCHOOL-A,34.185,-80.788,SC,2020,2018 - 2020,0101000020E6100000DF4F8D976E3254C048E17A14AE174140,no_change
b850be2f-a88f-4cd6-8ee0-309b2efa8d43,BLANEY ELEMENTARY SCHOOL-A,34.185,-80.788,SC,2022,2020 - 2022,0101000020E6100000DF4F8D976E3254C048E17A14AE174140,no_change
b851885c-5bb9-4a1f-ab68-0d1308a1026a,BROOKLAND UN METH CHURCH,33.993,-81.060,SC,2014,2012 - 2014,0101000020E6100000A4703D0AD74354C0C976BE9F1AFF4040,no_change
b851885c-5bb9-4a1f-ab68-0d1308a1026a,BROOKLAND UN METH CHURCH,33.993,-81.060,SC,2016,2014 - 2016,0101000020E6100000A4703D0AD74354C0C976BE9F1AFF4040,no_change
b851885c-5bb9-4a1f-ab68-0d1308a1026a,BROOKLAND UN METH CHURCH,33.993,-81.060,SC,2018,2016 - 2018,0101000020E6100000A4703D0AD74354C0C976BE9F1AFF4040,no_change
b851885c-5bb9-4a1f-ab68-0d1308a1026a,BROOKLAND UN METH CHURCH,33.993,-81.060,SC,2020,2018 - 2020,0101000020E6100000A4703D0AD74354C0C976BE9F1AFF4040,no_change
b851885c-5bb9-4a1f-ab68-0d1308a1026a,BROOKLAND UN METH CHURCH,33.993,-81.060,SC,2022,2020 - 2022,0101000020E6100000A4703D0AD74354C0C976BE9F1AFF4040,no_change
b8521209-055f-4091-893e-19b3f3548904,CHAMBER OF COMMERCE,33.484,-80.871,SC,2014,2012 - 2014,0101000020E610000039B4C876BE3754C0CBA145B6F3BD4040,no_change
b8521209-055f-4091-893e-19b3f3548904,CHAMBER OF COMMERCE,33.484,-80.871,SC,2016,2014 - 2016,0101000020E610000039B4C876BE3754C0CBA145B6F3BD4040,no_change
b8521209-055f-4091-893e-19b3f3548904,CHAMBER OF COMMERCE,33.484,-80.871,SC,2018,2016 - 2018,0101000020E610000039B4C876BE3754C0CBA145B6F3BD4040,no_change
b8521209-055f-4091-893e-19b3f3548904,CHAMBER OF COMMERCE,33.484,-80.871,SC,2020,2018 - 2020,0101000020E610000039B4C876BE3754C0CBA145B6F3BD4040,no_change
b8521209-055f-4091-893e-19b3f3548904,CHAMBER OF COMMERCE,33.484,-80.871,SC,2022,2020 - 2022,0101000020E610000039B4C876BE3754C0CBA145B6F3BD4040,no_change
b872cfdf-9db2-4490-89ab-74a16f2ac516,LADY'S ISLAND AIRPORT BUILDING,32.411,-80.635,SC,2014,2012 - 2014,0101000020E6100000713D0AD7A32854C0F853E3A59B344040,no_change
b872cfdf-9db2-4490-89ab-74a16f2ac516,LADY'S ISLAND AIRPORT BUILDING,32.411,-80.635,SC,2016,2014 - 2016,0101000020E6100000713D0AD7A32854C0F853E3A59B344040,no_change
b872cfdf-9db2-4490-89ab-74a16f2ac516,LADY'S ISLAND AIRPORT BUILDING,32.411,-80.635,SC,2018,2016 - 2018,0101000020E6100000713D0AD7A32854C0F853E3A59B344040,no_change
b872cfdf-9db2-4490-89ab-74a16f2ac516,LADY'S ISLAND AIRPORT BUILDING,32.411,-80.635,SC,2020,2018 - 2020,0101000020E6100000713D0AD7A32854C0F853E3A59B344040,removed
b88b35bc-29ab-4f6a-b820-11f2501515b3,MAYBINTON FIRE SUBSTATION,34.456,-81.474,SC,2014,2012 - 2014,0101000020E610000075931804565E54C0EE7C3F355E3A4140,no_change
b88b35bc-29ab-4f6a-b820-11f2501515b3,MAYBINTON FIRE SUBSTATION,34.456,-81.474,SC,2016,2014 - 2016,0101000020E610000075931804565E54C0EE7C3F355E3A4140,no_change
b88b35bc-29ab-4f6a-b820-11f2501515b3,MAYBINTON FIRE SUBSTATION,34.456,-81.474,SC,2018,2016 - 2018,0101000020E610000075931804565E54C0EE7C3F355E3A4140,no_change
b88b35bc-29ab-4f6a-b820-11f2501515b3,MAYBINTON FIRE SUBSTATION,34.456,-81.474,SC,2020,2018 - 2020,0101000020E610000075931804565E54C0EE7C3F355E3A4140,no_change
b88b35bc-29ab-4f6a-b820-11f2501515b3,MAYBINTON FIRE SUBSTATION,34.456,-81.474,SC,2022,2020 - 2022,0101000020E610000075931804565E54C0EE7C3F355E3A4140,no_change
b9268bb2-0086-4367-871c-ce07f2f94b90,HAMER CANNAN SCHOOL,34.482,-79.316,SC,2014,2012 - 2014,0101000020E61000004E62105839D453C004560E2DB23D4140,no_change
b9268bb2-0086-4367-871c-ce07f2f94b90,HAMER CANNAN SCHOOL,34.482,-79.316,SC,2016,2014 - 2016,0101000020E61000004E62105839D453C004560E2DB23D4140,no_change
b9268bb2-0086-4367-871c-ce07f2f94b90,HAMER CANNAN SCHOOL,34.482,-79.316,SC,2018,2016 - 2018,0101000020E61000004E62105839D453C004560E2DB23D4140,no_change
b9268bb2-0086-4367-871c-ce07f2f94b90,HAMER CANNAN SCHOOL,34.482,-79.316,SC,2020,2018 - 2020,0101000020E61000004E62105839D453C004560E2DB23D4140,no_change
b9268bb2-0086-4367-871c-ce07f2f94b90,HAMER CANNAN SCHOOL,34.482,-79.316,SC,2022,2020 - 2022,0101000020E61000004E62105839D453C004560E2DB23D4140,no_change
b927701e-3050-44b7-91ca-282c953a1db1,DAISY ELEMENTARY SCHOOL,33.992,-78.861,SC,2014,2012 - 2014,0101000020E6100000C976BE9F1AB753C0E5D022DBF9FE4040,no_change
b927701e-3050-44b7-91ca-282c953a1db1,DAISY ELEMENTARY SCHOOL,33.992,-78.861,SC,2016,2014 - 2016,0101000020E6100000C976BE9F1AB753C0E5D022DBF9FE4040,no_change
b927701e-3050-44b7-91ca-282c953a1db1,DAISY ELEMENTARY SCHOOL,33.992,-78.861,SC,2018,2016 - 2018,0101000020E6100000C976BE9F1AB753C0E5D022DBF9FE4040,no_change
