pollId,name,Y,X,stfp
0101000020E61000000AD7A3703D2256C0FCA9F1D24D324140,RATLIFF RCDC BUILDING,34.393,-88.535,28
0101000020E61000000AD7A3703DEA55C0EC51B81E850B4640,PUBLIC SAFETY BUILDING-D. 3,44.09,-87.66,55
0101000020E61000000AD7A3703DEA55C0EC51B81E850B4640,MANITOWOC PUBLIC SAFETY BUILDING,44.09,-87.66,55
0101000020E61000000C022B87164956C06891ED7C3FB53E40,MCHENRY LIBRARY NORTH,30.708,-89.142,28
0101000020E61000000C022B87164956C06891ED7C3FB53E40,MCHENRY PUBLIC LIBRARY,30.708,-89.142,28
0101000020E61000000C022B87165156C0355EBA490C924540,TOWN HALL,43.141,-89.267,55
0101000020E61000000C022B87165156C0355EBA490C924540,BURKE TOWN HALL,43.141,-89.267,55
0101000020E61000000C022B87165956C0E3A59BC420503E40,BAY ST. LOUIS FIRE STATION #2,30.313,-89.392,28
0101000020E61000000C022B87165956C0E3A59BC420503E40,EDWARDSVILLE,30.313,-89.392,28
0101000020E61000000C022B8716D154C08716D9CEF7D33E40,PR 06 MILDRED,30.828,-83.267,13
0101000020E61000000C022B8716D154C08716D9CEF7D33E40,MILDRED,30.828,-83.267,13
0101000020E61000000E2DB29DEF0F55C0C976BE9F1A9F4040,SPALDING COUNTY SENIOR CENTER,33.243,-84.249,13
